X1,X2,X3,Year
jump,jump,vv0_nn1,1999
high,high,jj,1999
dark,dark,nn1_jj,1999
do,do,vd0,1999
hell,hell,nn1,1999
quality,quality,nn1,1999
life,life,nn1,1999
change,change,vvi,1999
look,look,vv0_nn1,1999
life,life,nn1,1999
deal,deal,vv0,1999
moment,moment,nn1,1999
city,city,nn1,1999
present,present,nn1_jj,1999
straight,straight,rr,1999
desk,desk,nn1,1999
spotted,spot,vvd,1999
do,do,vd0,1999
tiny,tiny,jj,1999
cut,cut,vvn_nn1,1999
master,master,nn1,1999
back,back,nn1,1999
desk,desk,nn1,1999
shock,shock,nn1,1999
back,back,nn1_rp,1999
problem,problem,nn1,1999
crime,crime,nn1,1999
plug,plug,vvi,1999
spotted,spot,vvd,1999
work,work,nn1,1999
little,little,jj,1999
problem,problem,nn1,1999
form,form,nn1,1999
search,search,vvi,1999
situation,situation,nn1,1999
search,search,nn1,1999
desk,desk,nn1,1999
farm,farm,nn1,1999
proof,proof,nn1,1999
view,view,vvi,1999
night,night,nnt1,1999
phone,phone,nn1,1999
call,call,nn1,1999
situation,situation,nn1,1999
under,under,ii,1999
call,call,vvi,1999
do,do,vdi,1999
do,do,vdi,1999
keep,keep,vv0,1999
matter,matter,nn1,1999
quiet,quiet,nn1@_jj,1999
deep,deep,jj,1999
problem,problem,nn1,1999
view,view,vvi,1999
little,little,jj,1999
felt,feel,vvd,1999
stop,stop,vvi,1999
open,open,jj,1999
three,three,mc,1999
look,look,vvi,1999
view,view,vvi,1999
down,down,rp,1999
dark,dark,nn1_jj,1999
feel,feel,vvi,1999
beautiful,beautiful,jj,1999
body,body,nn1,1999
change,change,vvi,1999
hot,hot,jj,1999
friend,friend,nn1,1999
body,body,nn1,1999
under,under,ii,1999
hold,hold,vvi,1999
under,under,ii,1999
appeal,appeal,nn1,1999
fact,fact,nn1,1999
hot,hot,jj,1999
desk,desk,nn1,1999
statement,statement,nn1,1999
crowded,crowd,vvd_vvn@,1999
do,do,vdi,1999
help,help,vvi,1999
do,do,vdi,1999
farm,farm,nn1,1999
present,present,jj_nn1,1999
phone,phone,nn1,1999
icy,icy,jj,1999
felt,feel,vvd,1999
life,life,nn1,1999
matter,matter,vvi,1999
window,window,nn1,1999
music,music,nn1,1999
crime,crime,nn1,1999
deal,deal,vvi,1999
do,do,vdi,1999
stay,stay,vvi,1999
life,life,nn1,1999
feel,feel,nn1%_vv0,1999
big,big,jj,1999
do,do,vdi,1999
find,find,vvi,1999
do,do,vdi,1999
kind,kind,rr21%,1999
back,back,rp_nn1,1999
life,life,nn1,1999
deep,deep,rr_jj,1999
job,job,nn1,1999
wrong,wrong,jj_rr@,1999
matter,matter,nn1,1999
present,present,jj,1999
want,want,vv0,1999
phone,phone,nn1,1999
want,want,vv0,1999
phone,phone,nn1,1999
phone,phone,nn1,1999
three,three,mc,1999
little,little,da1_jj,1999
long,long,rr_jj,1999
plan,plan,vv0,1999
leave,leave,vvi,1999
say,say,vv0,1999
minute,minute,nnt1,1999
give,give,vvi,1999
trim,trim,nn1_jj,1999
close,close,jj_rr@,1999
give,give,vv0,1999
life,life,nn1,1999
problem,problem,nn1,1999
wrong,wrong,jj_rr@,1999
help,help,nn1_vv0,1999
quality,quality,nn1,1999
weak,weak,jj,1999
back,back,rp,1999
track,track,nn1,1999
equipment,equipment,nn1,1999
depression,depression,nn1,1999
situation,situation,nn1,1999
say,say,vvi,1999
back,back,rp_nn1,1999
back,back,nn1,1999
problem,problem,nn1,1999
plain,plain,jj_rr@,1999
hard,hard,jj,1999
question,question,nn1,1999
say,say,vvi,1999
chair,chair,nn1,1999
drag,drag,vvi,1999
situation,situation,nn1,1999
find,find,vv0,1999
do,do,vdi,1999
do,do,vdi,1999
moment,moment,nn1,1999
hard,hard,jj_rr,1999
bitter,bitter,jj,1999
edge,edge,nn1,1999
down,down,rp,1999
orange,orange,jj_nn1,1999
back,back,rp,1999
god,god,np1_nn1@,1999
sister,sister,nn1,1999
help,help,vvi,1999
doctor,doctor,nn1,1999
sister,sister,nn1,1999
crying,cry,vvg,1999
die,die,vvi,1999
school,school,nn1,1999
want,want,vv0,1999
alive,alive,jj,1999
want,want,vv0,1999
want,want,vv0,1999
do,do,vd0,1999
little,little,jj,1999
three,three,mc,1999
call,call,nn1,1999
public,public,nn1,1999
disease,disease,nn1,1999
disease,disease,nn1,1999
help,help,vvi,1999
cope,cope,nn1@_vv0,1999
moment,moment,nn1,1999
happy,happy,jj,1999
increase,increase,vv0,1999
rent,rent,nn1_vv0,1999
health,health,nn1,1999
minute,minute,nnt1,1999
die,die,vv0,1999
deal,deal,vvi,1999
disease,disease,nn1,1999
long,long,rr_vv0@,1999
death,death,nn1,1999
heaven,heaven,nn1,1999
left,left,jj_vvn_rl%,1999
left,leave,vvn_jj,1999
call,call,vvi,1999
help,help,vvi,1999
doctor,doctor,nn1,1999
condition,condition,nn1,1999
doctor,doctor,nn1,1999
help,help,nn1,1999
do,do,vd0,1999
baby,baby,nn1,1999
do,do,vdi,1999
help,help,vv0,1999
do,do,vd0,1999
want,want,vvi,1999
felt,feel,vvd,1999
open,open,vvi,1999
picture,picture,nn1_vv0@,1999
view,view,nn1,1999
work,work,vv0_nn1,1999
approach,approach,nn1,1999
health,health,nn1,1999
long,long,jj_rr,1999
process,process,nn1,1999
alive,alive,jj,1999
help,help,vv0,1999
do,do,vdi,1999
die,die,vv0,1999
strong,strong,jj,1999
warm,warm,jj,1999
team,team,nn1,1999
help,help,vvi,1999
deal,deal,vvi,1999
trust,trust,nn1,1999
sit,sit,vvi,1999
stranger,stranger,nn1_jjr,1999
deal,deal,vvi,1999
die,die,vv0,1999
help,help,nn1_vv0,1999
death,death,nn1,1999
find,find,vvi,1999
happy,happy,jj,1999
kid,kid,nn1,1999
hold,hold,vvi,1999
fact,fact,nn1,1999
stop,stop,vvi,1999
say,say,vv0,1999
kid,kid,nn1,1999
help,help,vvi,1999
help,help,vvi,1999
help,help,vv0,1999
little,little,da1_jj,1999
death,death,nn1,1999
picture,picture,nn1,1999
little,little,jj,1999
little,little,jj,1999
little,little,jj,1999
little,little,da1_jj,1999
note,note,nn1,1999
left,left,jj_vvn_nn1@,1999
help,help,nn1,1999
three,three,mc,1999
tiny,tiny,jj,1999
wide,wide,jj,1999
box,box,nn1,1999
belt,belt,nn1,1999
death,death,nn1,1999
insist,insist,vvi,1999
cause,cause,vv0,1999
night,night,nnt1,1999
back,back,rp,1999
do,do,vd0,1999
down,down,rp,1999
life,life,nn1,1999
short,short,jj,1999
stop,stop,vvi,1999
do,do,vdi,1999
want,want,vv0,1999
change,change,nn1_vv0,1999
resounding,resounding,jj,1999
success,success,nn1,1999
drama,drama,nn1,1999
high,high,jj,1999
school,school,nn1,1999
death,death,nn1,1999
money,money,nn1,1999
clear,clear,jj,1999
down,down,rp,1999
give,give,vvi,1999
public,public,jj_nn1,1999
library,library,nn1,1999
center,center,nn1,1999
want,want,vv0,1999
life,life,nn1,1999
under,under,ii,1999
confidence,confidence,nn1,1999
do,do,vd0,1999
entrance,entrance,nn1,1999
entrance,entrance,nn1,1999
ease,ease,nn1,1999
night,night,nnt1,1999
big,big,jj,1999
entrance,entrance,nn1,1999
success,success,nn1,1999
feel,feel,vv0,1999
elegant,elegant,jj,1999
do,do,vd0,1999
back,back,nn1,1999
find,find,vvi,1999
work,work,vv0,1999
picture,picture,vv0,1999
friend,friend,nn1,1999
method,method,nn1,1999
fat,fat,nn1_jj,1999
reduction,reduction,nn1,1999
do,do,vd0,1999
low,low,jj,1999
effect,effect,nn1,1999
life,life,nn1,1999
back,back,rp,1999
life,life,nn1,1999
center,center,nn1,1999
theory,theory,nn1,1999
factor,factor,nn1,1999
influence,influence,vvi,1999
do,do,vdi,1999
do,do,vdi,1999
cost,cost,vvi,1999
health,health,nn1,1999
little,little,rr_da1_jj,1999
hard,hard,jj,1999
role,role,nn1,1999
increase,increase,vvi,1999
alcoholic,alcoholic,jj_nn1,1999
high,high,jj,1999
red,red,jj,1999
black,black,jj,1999
green,green,jj,1999
fat,fat,nn1,1999
spite,spite,ii32,1999
health,health,nn1,1999
fat,fat,jj_nn1,1999
close,close,jj,1999
down,down,rp,1999
fat,fat,jj_nn1,1999
fat,fat,jj_nn1,1999
clear,clear,jj,1999
fat,fat,nn1,1999
little,little,da1,1999
do,do,vdi,1999
center,center,nn1,1999
amount,amount,nn1,1999
fat,fat,nn1_jj,1999
hurt,hurt,vvi,1999
fat,fat,nn1_jj,1999
variety,variety,nn1,1999
health,health,nn1,1999
cool,cool,jj,1999
icy,icy,jj,1999
cold,cold,jj,1999
life,life,nn1,1999
help,help,vvi,1999
life,life,nn1,1999
paper,paper,nn1,1999
effect,effect,vv0@,1999
theory,theory,nn1,1999
change,change,vv0,1999
health,health,nn1,1999
do,do,vd0,1999
help,help,vvi,1999
tendency,tendency,nn1,1999
cold,cold,nn1_jj,1999
approach,approach,nn1,1999
warm,warm,jj,1999
lift,lift,vvi,1999
high,high,jj_rr@,1999
disease,disease,nn1,1999
sweet,sweet,jj,1999
disease,disease,nn1,1999
aromatic,aromatic,jj,1999
warm,warm,jj,1999
taste,taste,nn1,1999
disease,disease,nn1,1999
role,role,nn1,1999
powder,powder,nn1,1999
cup,cup,nn1,1999
sweet,sweet,jj,1999
sea,sea,nn1,1999
cup,cup,nn1,1999
plain,plain,nn1_jj,1999
cup,cup,nn1_vv0%,1999
large,large,jj,1999
sweet,sweet,jj,1999
tender,tender,jj,1999
cup,cup,nn1,1999
fat,fat,nn1_jj,1999
orange,orange,jj_nn1,1999
frosty,frosty,jj,1999
warm,warm,jj,1999
note,note,nn1,1999
help,help,vvi,1999
fact,fact,nn1,1999
pressure,pressure,nn1,1999
do,do,vd0,1999
orange,orange,jj_nn1,1999
long,long,rr,1999
food,food,nn1,1999
sweet,sweet,jj,1999
cup,cup,nn1,1999
powder,powder,nn1,1999
cup,cup,nn1,1999
pink,pink,jj,1999
orange,orange,nn1,1999
concentrate,concentrate,vv0,1999
cup,cup,nn1,1999
fat,fat,nn1_jj,1999
powder,powder,nn1,1999
smooth,smooth,jj,1999
hot,hot,jj,1999
paper,paper,nn1,1999
plastic,plastic,nn1,1999
small,small,jj,1999
concentrate,concentrate,nn1,1999
warm,warm,vvi,1999
body,body,nn1,1999
give,give,vvi,1999
lift,lift,nn1,1999
cold,cold,jj_nn1,1999
warm,warm,vv0@,1999
body,body,nn1,1999
dry,dry,jj,1999
itchy,itchy,jj_nn1,1999
warm,warm,jj,1999
bath,bath,nn1,1999
scented,scent,vvn,1999
aromatic,aromatic,jj,1999
bath,bath,nn1,1999
orange,orange,jj_nn1,1999
bath,bath,nn1,1999
warm,warm,vv0@,1999
keep,keep,vv0,1999
cut,cut,jj@_nn1_vv0,1999
green,green,jj,1999
air,air,nn1,1999
warm,warm,vv0@,1999
health,health,nn1,1999
do,do,vd0,1999
stop,stop,vvi,1999
do,do,vd0,1999
want,want,vv0,1999
down,down,rp,1999
give,give,vvi,1999
stop,stop,vvi,1999
feel,feel,vv0,1999
fatty,fatty,jj_nn1,1999
food,food,nn1,1999
health,health,nn1,1999
fear,fear,vv0,1999
long,long,jj,1999
short,short,jj,1999
change,change,vvi,1999
fear,fear,nn1,1999
health,health,nn1,1999
small,small,jj,1999
do,do,vd0,1999
hold,hold,vvi,1999
do,do,vd0,1999
do,do,vd0,1999
do,do,vdi,1999
hot,hot,jj,1999
hot,hot,jj,1999
cold,cold,jj,1999
find,find,vvi,1999
do,do,vd0,1999
want,want,vv0,1999
want,want,vvi,1999
fear,fear,nn1_vv0,1999
change,change,nn1,1999
disease,disease,nn1,1999
plan,plan,vv0,1999
work,work,vvi,1999
do,do,vd0,1999
view,view,vv0@_nn1,1999
effort,effort,nn1,1999
stop,stop,vvi,1999
find,find,vvi,1999
keep,keep,vvi,1999
long,long,rr,1999
value,value,nn1,1999
closer,closer,jjr,1999
food,food,nn1,1999
increase,increase,nn1,1999
body,body,nn1,1999
mass,mass,nn1,1999
answer,answer,nn1,1999
increase,increase,nn1,1999
cold,cold,jj,1999
fat,fat,jj_nn1,1999
content,content,nn1,1999
fat,fat,jj_nn1,1999
pressure,pressure,nn1,1999
disease,disease,nn1,1999
area,area,nn1,1999
second,second,md,1999
level,level,nn1,1999
form,form,nn1,1999
proportion,proportion,nn1,1999
long,long,jj,1999
chain,chain,nn1,1999
three,three,mc,1999
body,body,nn1,1999
fat,fat,jj,1999
fatty,fatty,jj_nn1,1999
body,body,nn1,1999
release,release,nn1_vv0,1999
low,low,jj,1999
fatty,fatty,jj,1999
depression,depression,nn1,1999
factor,factor,nn1,1999
disease,disease,nn1,1999
depression,depression,nn1,1999
fatty,fatty,jj,1999
change,change,nn1,1999
depression,depression,nn1,1999
depression,depression,nn1,1999
cause,cause,nn1,1999
disease,disease,nn1,1999
struggle,struggle,vv0@_nn1,1999
theory,theory,nn1,1999
level,level,nn1,1999
role,role,nn1,1999
fatty,fatty,jj_nn1,1999
fatty,fatty,jj,1999
addition,addition,rr22,1999
short,short,jj,1999
long,long,jj,1999
health,health,nn1,1999
development,development,nn1,1999
fatty,fatty,jj_nn1,1999
development,development,nn1,1999
formation,formation,nn1,1999
tendency,tendency,nn1,1999
receive,receive,vvi,1999
fatty,fatty,jj,1999
red,red,jj_nn1,1999
change,change,vvi,1999
administration,administration,nn1,1999
theory,theory,nn1,1999
low,low,nn1@_jj_rr@,1999
death,death,nn1,1999
high,high,jj_rr@_nn1%,1999
reduction,reduction,nn1,1999
death,death,nn1,1999
food,food,nn1,1999
administration,administration,nn1,1999
present,present,jj_vv0@_nn1,1999
give,give,vvi,1999
health,health,nn1,1999
death,death,nn1,1999
food,food,nn1,1999
heal,heal,np1_vv0@,1999
alive,alive,jj,1999
pressure,pressure,nn1,1999
fatty,fatty,jj_nn1,1999
preparation,preparation,nn1,1999
quality,quality,nn1,1999
life,life,nn1,1999
fatty,fatty,jj_nn1,1999
development,development,nn1,1999
form,form,vv0,1999
under,under,rg@_ii,1999
help,help,vvi,1999
help,help,vv0,1999
amount,amount,nn1,1999
food,food,nn1,1999
health,health,nn1,1999
function,function,nn1,1999
pressure,pressure,nn1,1999
do,do,vd0,1999
do,do,vd0,1999
purpose,purpose,nn1,1999
pressure,pressure,nn1,1999
do,do,vd0,1999
high,high,jj,1999
pressure,pressure,nn1,1999
do,do,vd0,1999
stop,stop,vvi,1999
work,work,vv0_nn1,1999
do,do,vd0,1999
ideal,ideal,jj,1999
do,do,vdi,1999
body,body,nn1,1999
cause,cause,vvi,1999
problem,problem,nn1,1999
health,health,nn1,1999
exist,exist,vvi,1999
function,function,nn1,1999
disease,disease,nn1,1999
function,function,nn1,1999
function,function,nn1,1999
function,function,nn1,1999
heavy,heavy,jj,1999
metal,metal,nn1,1999
high,high,jj_rr@,1999
green,green,jj_nn1,1999
question,question,vv0@_nn1,1999
do,do,vd0,1999
green,green,jj,1999
green,green,jj_nn1,1999
three,three,mc,1999
body,body,nn1,1999
green,green,jj,1999
give,give,vv0,1999
green,green,jj_nn1,1999
function,function,nn1,1999
fatty,fatty,jj_nn1,1999
want,want,vvi,1999
beginning,beginning,nn1,1999
red,red,jj_nn1,1999
health,health,nn1,1999
disease,disease,nn1,1999
low,low,jj_np1,1999
role,role,nn1,1999
pink,pink,jj,1999
red,red,jj_nn1,1999
do,do,vdi,1999
do,do,vd0,1999
eye,eye,nn1_np1@,1999
body,body,nn1,1999
strong,strong,jj,1999
high,high,jj,1999
role,role,nn1,1999
help,help,vvi,1999
cause,cause,nn1,1999
form,form,nn1,1999
high,high,jj,1999
form,form,nn1,1999
safety,safety,nn1,1999
cut,cut,vv0_vvn_jj@_nn1,1999
food,food,nn1,1999
supply,supply,nn1,1999
cost,cost,nn1,1999
do,do,vdi,1999
stop,stop,vvi,1999
do,do,vd0,1999
health,health,nn1,1999
disease,disease,nn1,1999
review,review,nn1,1999
fatty,fatty,jj_nn1,1999
fatty,fatty,jj_nn1,1999
low,low,jj,1999
role,role,nn1,1999
crowded,crowded,jj_vvd,1999
food,food,nn1,1999
body,body,nn1,1999
body,body,nn1,1999
cause,cause,vvi,1999
harm,harm,nn1,1999
small,small,jj,1999
form,form,vv0,1999
large,large,jj,1999
body,body,nn1,1999
food,food,nn1,1999
food,food,nn1,1999
small,small,jj,1999
fatty,fatty,jj_nn1,1999
large,large,jj,1999
body,body,nn1,1999
food,food,nn1,1999
development,development,nn1,1999
body,body,nn1,1999
small,small,jj,1999
problem,problem,nn1,1999
food,food,nn1,1999
development,development,nn1,1999
death,death,nn1,1999
production,production,nn1,1999
disease,disease,nn1,1999
look,look,vv0_nn1,1999
body,body,nn1,1999
second,second,md,1999
dead,dead,jj,1999
body,body,nn1,1999
body,body,nn1,1999
cause,cause,vvi,1999
recognize,recognize,vvi,1999
trigger,trigger,nn1,1999
factor,factor,nn1,1999
left,leave,vvn,1999
addition,addition,ii32,1999
left,leave,vvn,1999
function,function,nn1,1999
small,small,jj,1999
second,second,md,1999
examine,examine,vvi,1999
under,under,ii,1999
cause,cause,nn1,1999
school,school,nn1,1999
paper,paper,nn1,1999
phone,phone,nn1,1999
label,label,nn1,1999
cure,cure,nn1,1999
majority,majority,nn1,1999
food,food,nn1,1999
department,department,nn1,1999
disease,disease,nn1,1999
small,small,jj,1999
failure,failure,nn1,1999
cause,cause,vvi,1999
three,three,mc,1999
filter,filter,vvi,1999
rock,rock,nn1,1999
life,life,nn1,1999
short,short,jj,1999
breath,breath,nn1,1999
cause,cause,nn1,1999
muscle,muscle,nn1,1999
condition,condition,nn1,1999
three,three,mc,1999
do,do,vd0,1999
give,give,vvi,1999
present,present,jj_nn1,1999
do,do,vdi,1999
low,low,jj,1999
reduction,reduction,nn1,1999
large,large,jj,1999
cure,cure,vvi,1999
condition,condition,nn1,1999
function,function,vvi,1999
reduction,reduction,nn1,1999
soap,soap,nn1,1999
food,food,nn1,1999
do,do,vd0,1999
under,under,ii,1999
filter,filter,nn1,1999
feel,feel,vv0,1999
secure,secure,jj_vv0,1999
freezing,freezing,jj,1999
solution,solution,nn1,1999
food,food,nn1,1999
food,food,nn1,1999
plain,plain,jj,1999
food,food,nn1,1999
food,food,nn1,1999
look,look,vv0,1999
food,food,nn1,1999
back,back,rp,1999
food,food,nn1,1999
opportunity,opportunity,nn1,1999
do,do,vd0,1999
food,food,nn1,1999
keep,keep,vv0,1999
food,food,nn1,1999
cut,cut,vvi,1999
food,food,nn1,1999
solution,solution,nn1,1999
do,do,vd0,1999
paper,paper,nn1,1999
paper,paper,nn1_vv0%,1999
happy,happy,jj,1999
area,area,nn1,1999
past,past,jj,1999
majority,majority,nn1,1999
department,department,nn1,1999
food,food,nn1,1999
low,low,rr@_jj_vv0%,1999
fat,fat,nn1_jj,1999
high,high,jj,1999
ideal,ideal,jj,1999
food,food,nn1,1999
type,type,nn1,1999
food,food,nn1,1999
instance,instance,rex22,1999
type,type,nn1,1999
high,high,jj_rr@,1999
disease,disease,nn1,1999
disease,disease,nn1,1999
high,high,jj,1999
food,food,nn1,1999
base,base,nn1,1999
school,school,nn1,1999
public,public,nn1_jj,1999
public,public,nn1_jj_rr@,1999
little,little,rr_da1_jj,1999
high,high,jj_rr@,1999
health,health,nn1,1999
high,high,rr@_jj,1999
east,east,nd1,1999
east,east,nd1,1999
high,high,jj_rr@,1999
little,little,rr_jj_da1,1999
past,past,jj,1999
health,health,nn1,1999
reduction,reduction,nn1,1999
increase,increase,nn1,1999
reduction,reduction,nn1,1999
life,life,nn1,1999
increase,increase,nn1,1999
bone,bone,nn1,1999
increase,increase,nn1,1999
health,health,nn1,1999
past,past,jj_nn1,1999
high,high,jj,1999
trend,trend,nn1,1999
life,life,nn1,1999
examine,examine,vv0,1999
large,large,jj,1999
knowledge,knowledge,nn1,1999
life,life,nn1,1999
low,low,jj,1999
large,large,jj,1999
amount,amount,nn1,1999
down,down,rp,1999
proportion,proportion,nn1,1999
food,food,nn1,1999
do,do,vd0,1999
large,large,jj,1999
high,high,jj_rr@,1999
fat,fat,nn1_jj,1999
fat,fat,nn1_jj,1999
past,past,nn1,1999
health,health,nn1,1999
little,little,da1,1999
health,health,nn1,1999
health,health,nn1,1999
fresh,fresh,jj,1999
fresh,fresh,jj,1999
do,do,vd0,1999
do,do,vd0,1999
do,do,vdi,1999
approach,approach,vv0@_nn1,1999
high,high,jj,1999
content,content,nn1,1999
high,high,jj,1999
content,content,nn1,1999
small,small,jj,1999
cause,cause,vv0,1999
addition,addition,ii32,1999
tight,tight,jj,1999
high,high,jj,1999
yellow,yellow,jj,1999
low,low,jj,1999
wide,wide,jj,1999
variety,variety,nn1,1999
health,health,nn1,1999
high,high,jj,1999
high,high,jj,1999
high,high,jj,1999
cause,cause,vv0,1999
turn,turn,nn1,1999
health,health,nn1,1999
high,high,jj,1999
problem,problem,nn1,1999
problem,problem,nn1,1999
disease,disease,nn1,1999
content,content,nn1,1999
content,content,nn1,1999
do,do,vd0,1999
low,low,jj_rr@,1999
high,high,jj,1999
content,content,nn1,1999
high,high,jj,1999
content,content,nn1,1999
do,do,vd0,1999
low,low,jj_rr@,1999
present,present,jj_nn1,1999
little,little,jj_rr,1999
health,health,nn1,1999
majority,majority,nn1,1999
find,find,vv0,1999
pound,pound,nn1,1999
do,do,vd0,1999
cause,cause,nn1,1999
effect,effect,nn1_vv0@,1999
proof,proof,vvi,1999
effect,effect,nn1,1999
knowledge,knowledge,nn1,1999
change,change,nn1,1999
high,high,jj,1999
bone,bone,nn1,1999
high,high,jj,1999
bone,bone,nn1_vv0%,1999
work,work,nn1,1999
bone,bone,nn1,1999
turn,turn,nn1,1999
influence,influence,vvi,1999
bone,bone,nn1,1999
work,work,vv0,1999
little,little,jj_da1,1999
factor,factor,nn1,1999
bone,bone,nn1,1999
balance,balance,nn1,1999
base,base,nn1,1999
balance,balance,nn1,1999
cause,cause,vv0,1999
value,value,nn1,1999
bone,bone,nn1,1999
bone,bone,nn1,1999
low,low,rr@_jj,1999
large,large,jj,1999
amount,amount,nn1,1999
bone,bone,nn1,1999
enormous,enormous,jj,1999
high,high,jj,1999
high,high,jj,1999
low,low,jj,1999
fat,fat,nn1_jj,1999
high,high,jj,1999
little,little,jj_da1,1999
high,high,jj,1999
resistance,resistance,nn1,1999
high,high,jj,1999
disease,disease,nn1,1999
disease,disease,nn1,1999
low,low,jj,1999
body,body,nn1,1999
high,high,jj,1999
high,high,jj_rr@,1999
low,low,jj_rr@,1999
enormous,enormous,jj,1999
cold,cold,jj,1999
influence,influence,vv0,1999
function,function,nn1,1999
muscle,muscle,nn1,1999
fat,fat,nn1,1999
bone,bone,nn1,1999
muscle,muscle,nn1,1999
food,food,nn1,1999
do,do,vdi,1999
food,food,nn1,1999
down,down,ii,1999
amount,amount,nn1,1999
influence,influence,vvi,1999
do,do,vd0,1999
do,do,vd0,1999
do,do,vdi,1999
high,high,jj,1999
high,high,jj,1999
do,do,vd0,1999
expansion,expansion,nn1,1999
past,past,jj,1999
do,do,vdi,1999
food,food,nn1,1999
give,give,vvi,1999
work,work,nn1,1999
health,health,nn1,1999
emulate,emulate,vv0,1999
do,do,vdi,1999
high,high,jj,1999
fatty,fatty,jj_nn1,1999
concept,concept,nn1,1999
little,little,jj,1999
work,work,nn1,1999
back,back,rp,1999
fatty,fatty,jj_nn1,1999
health,health,nn1,1999
hard,hard,jj,1999
health,health,nn1,1999
information,information,nn1,1999
health,health,nn1,1999
three,three,mc,1999
health,health,nn1,1999
muscle,muscle,nn1,1999
amount,amount,nn1,1999
burning,burning,jj_vvg,1999
do,do,vd0,1999
do,do,vdi,1999
resistance,resistance,nn1,1999
small,small,jj,1999
muscle,muscle,nn1,1999
process,process,vvi,1999
body,body,nn1,1999
health,health,nn1,1999
area,area,nn1,1999
information,information,nn1,1999
body,body,nn1,1999
burning,burning,jj_nn1%,1999
little,little,da1,1999
role,role,nn1,1999
do,do,vd0,1999
little,little,rr_jj,1999
do,do,vdi,1999
answer,answer,nn1,1999
variety,variety,nn1,1999
fatty,fatty,jj_nn1,1999
hour,hour,nnt1,1999
plan,plan,vvi,1999
body,body,nn1,1999
short,short,rr22,1999
variety,variety,nn1,1999
look,look,vv0,1999
find,find,vvi,1999
muscle,muscle,nn1,1999
body,body,nn1,1999
purpose,purpose,nn1,1999
primary,primary,jj_nn1,1999
role,role,nn1,1999
small,small,jj,1999
role,role,nn1,1999
muscle,muscle,nn1,1999
under,under,ii,1999
help,help,vv0,1999
help,help,vv0,1999
muscle,muscle,nn1,1999
under,under,ii,1999
release,release,nn1,1999
help,help,vv0,1999
health,health,nn1,1999
production,production,nn1,1999
factor,factor,nn1,1999
body,body,nn1,1999
muscle,muscle,nn1,1999
production,production,nn1,1999
body,body,nn1,1999
function,function,nn1,1999
health,health,nn1,1999
body,body,nn1,1999
little,little,da1,1999
release,release,nn1_vv0,1999
distinction,distinction,nn1,1999
cure,cure,nn1,1999
three,three,mc,1999
three,three,mc,1999
area,area,nn1,1999
waste,waste,nn1_jj@,1999
health,health,nn1,1999
health,health,nn1,1999
role,role,nn1,1999
fact,fact,nn1,1999
production,production,nn1,1999
function,function,nn1,1999
failure,failure,nn1,1999
release,release,vvi,1999
small,small,jj,1999
health,health,nn1,1999
primary,primary,jj,1999
body,body,nn1,1999
strength,strength,nn1,1999
muscle,muscle,nn1,1999
mass,mass,nn1,1999
body,body,nn1,1999
instance,instance,rex22,1999
change,change,nn1,1999
body,body,nn1,1999
mass,mass,nn1,1999
change,change,nn1,1999
help,help,vvi,1999
increase,increase,vvi,1999
body,body,nn1,1999
fat,fat,nn1_jj,1999
body,body,nn1,1999
muscle,muscle,nn1,1999
fat,fat,nn1_jj,1999
body,body,nn1,1999
food,food,nn1,1999
three,three,mc,1999
felt,feel,vvd,1999
want,want,vv0,1999
fresh,fresh,jj,1999
air,air,nn1,1999
problem,problem,nn1,1999
night,night,nnt1,1999
night,night,nnt1,1999
work,work,vv0,1999
sore,sore,jj,1999
household,household,nn1,1999
find,find,vv0,1999
work,work,nn1,1999
opportunity,opportunity,nn1,1999
do,do,vdi,1999
change,change,vv0,1999
night,night,nnt1,1999
feel,feel,vv0,1999
three,three,mc,1999
moment,moment,nn1,1999
stay,stay,vv0,1999
blame,blame,nn1_vv0,1999
do,do,vd0,1999
want,want,nn1%,1999
open,open,vv0_nn1%_jj_rr@,1999
body,body,nn1,1999
down,down,rp,1999
do,do,vdi,1999
do,do,vd0,1999
throw,throw,vv0,1999
turn,turn,vvi,1999
hard,hard,jj,1999
say,say,vvi,1999
wrong,wrong,jj_rr@,1999
say,say,vv0,1999
addition,addition,ii32,1999
weather,weather,nn1,1999
writing,write,vvg,1999
construction,construction,nn1,1999
school,school,nn1,1999
receive,receive,vv0,1999
student,student,nn1,1999
give,give,vvi,1999
school,school,nn1,1999
school,school,nn1,1999
school,school,nn1,1999
education,education,nn1,1999
high,high,jj,1999
cost,cost,nn1,1999
feel,feel,vv0,1999
center,center,nn1,1999
education,education,nn1,1999
business,business,nn1,1999
education,education,nn1,1999
problem,problem,nn1,1999
do,do,vd0,1999
center,center,nn1,1999
school,school,nn1,1999
little,little,rr_da1_jj,1999
student,student,nn1,1999
school,school,nn1,1999
school,school,nn1,1999
keep,keep,vvi,1999
back,back,rp,1999
do,do,vd0,1999
safety,safety,nn1,1999
baby,baby,nn1,1999
master,master,vvi,1999
advantage,advantage,nn1,1999
quiet,quiet,jj,1999
find,find,vv0_nn1%,1999
say,say,vv0,1999
red,red,jj,1999
clean,clean,vv0@,1999
find,find,vv0,1999
square,square,jj_nn1,1999
safety,safety,nn1,1999
phone,phone,nn1,1999
information,information,nn1,1999
square,square,nn1_jj,1999
paper,paper,nn1,1999
look,look,vvi,1999
little,little,jj,1999
green,green,nn1_jj,1999
