X1,X2,X3,Year
do,do,vd0,2000
food,food,nn1,2000
money,money,nn1,2000
find,find,vvi,2000
work,work,nn1,2000
household,household,nn1,2000
die,die,vvi,2000
die,die,vv0_nn1%,2000
death,death,nn1,2000
jump,jump,vvi,2000
three,three,mc,2000
night,night,nnt1,2000
food,food,nn1,2000
do,do,vd0,2000
money,money,nn1,2000
give,give,vvi,2000
work,work,vvi_nn1,2000
do,do,vd0,2000
work,work,vvi,2000
center,center,nn1,2000
turn,turn,vv0_nn1,2000
feel,feel,vv0,2000
feel,feel,vvi,2000
high,high,jj,2000
feel,feel,vvi,2000
do,do,vd0,2000
plastic,plastic,nn1,2000
kid,kid,nn1,2000
city,city,nn1,2000
city,city,nn1,2000
kid,kid,nn1,2000
kid,kid,nn1_vv0@,2000
give,give,vvi,2000
kind,kind,nn1,2000
feel,feel,vvi,2000
ease,ease,nn1,2000
kid,kid,nn1,2000
die,die,vv0,2000
disease,disease,nn1,2000
crime,crime,nn1,2000
crisis,crisis,nn1,2000
zero,zero,m,2000
look,look,vv0,2000
majority,majority,nn1,2000
majority,majority,nn1,2000
school,school,nn1,2000
fact,fact,nn1,2000
picture,picture,nn1,2000
under,under,rg,2000
development,development,nn1,2000
death,death,nn1,2000
under,under,rg,2000
household,household,nn1,2000
exist,exist,vv0,2000
extreme,extreme,nn1@_jj,2000
feel,feel,vv0,2000
food,food,nn1,2000
three,three,mc,2000
under,under,ii,2000
sheer,sheer,jj,2000
do,do,vd0,2000
help,help,nn1_vv0,2000
do,do,vd0,2000
do,do,vd0,2000
give,give,vvi,2000
small,small,jj,2000
measure,measure,nn1,2000
money,money,nn1,2000
night,night,nnt1,2000
money,money,nn1,2000
food,food,nn1,2000
development,development,nn1,2000
three,three,mc,2000
food,food,nn1,2000
weak,weak,jj,2000
work,work,vvi,2000
money,money,nn1,2000
food,food,nn1,2000
break,break,vvi,2000
school,school,nn1,2000
foot,foot,nn1,2000
moment,moment,nn1,2000
school,school,nn1,2000
help,help,vvi,2000
school,school,nn1,2000
job,job,nn1,2000
money,money,nn1,2000
small,small,jj,2000
food,food,nn1,2000
school,school,nn1,2000
break,break,nn1,2000
back,back,rp,2000
cope,cope,vvi,2000
food,food,nn1,2000
concentrate,concentrate,vvi,2000
long,long,vvi,2000
education,education,nn1,2000
health,health,nn1,2000
disease,disease,nn1,2000
do,do,vd0,2000
education,education,nn1,2000
primary,primary,jj_nn1,2000
education,education,nn1,2000
do,do,vd0,2000
baby,baby,nn1,2000
health,health,nn1,2000
portion,portion,nn1,2000
do,do,vd0,2000
down,down,ii,2000
opportunity,opportunity,nn1,2000
recognize,recognize,vvi,2000
leave,leave,vv0,2000
moment,moment,nn1,2000
do,do,vdi,2000
back,back,nn1_rp,2000
break,break,nn1,2000
high,high,jj,2000
say,say,vv0,2000
alive,alive,jj,2000
welcome,welcome,vv0_jj,2000
back,back,rp_nn1,2000
cost,cost,nn1,2000
president,president,nnb,2000
cause,cause,vvi,2000
fact,fact,nn1,2000
say,say,vv0,2000
administration,administration,nn1,2000
past,past,jj,2000
moment,moment,nn1,2000
cause,cause,vvi,2000
enormous,enormous,jj,2000
huge,huge,jj,2000
huge,huge,jj,2000
death,death,nn1,2000
do,do,vd0,2000
want,want,vvi,2000
deal,deal,vvi,2000
sound,sound,nn1_vv0@,2000
crisis,crisis,nn1,2000
problem,problem,nn1,2000
lead,lead,nn1,2000
beginning,beginning,nn1,2000
beginning,begin,vvg,2000
problem,problem,nn1,2000
do,do,vdi,2000
beginning,begin,vvg,2000
change,change,vvi,2000
problem,problem,nn1,2000
turn,turn,vvi,2000
fact,fact,nn1,2000
beginning,begin,vvg,2000
problem,problem,nn1,2000
look,look,vv0,2000
moment,moment,nn1,2000
increase,increase,vvi,2000
problem,problem,nn1,2000
increase,increase,vvi,2000
effect,effect,nn1,2000
amount,amount,nn1_vv0%,2000
do,do,vdi,2000
problem,problem,nn1,2000
moment,moment,nn1,2000
little,little,da1,2000
help,help,nn1,2000
do,do,vdi,2000
work,work,vvi,2000
deal,deal,vvi,2000
break,break,nn1,2000
do,do,vdi,2000
cope,cope,vvi,2000
cope,cope,vvi,2000
work,work,vv0,2000
work,work,vvi,2000
level,level,nn1,2000
give,give,vv0,2000
help,help,vvi,2000
huge,huge,jj,2000
problem,problem,nn1,2000
level,level,nn1,2000
problem,problem,nn1,2000
education,education,nn1,2000
back,back,rp,2000
situation,situation,nn1,2000
do,do,vdi,2000
problem,problem,nn1,2000
situation,situation,nn1,2000
work,work,vvi,2000
increase,increase,vvi,2000
capacity,capacity,nn1,2000
do,do,vdi,2000
find,find,vvi,2000
work,work,vv0_nn1,2000
work,work,vvi,2000
work,work,vv0_nn1,2000
huge,huge,jj,2000
deal,deal,nn1,2000
deal,deal,nn1,2000
work,work,vvi,2000
beginning,begin,vvg,2000
problem,problem,nn1,2000
opportunity,opportunity,nn1,2000
help,help,nn1,2000
help,help,nn1,2000
look,look,vv0,2000
cope,cope,vvi,2000
crisis,crisis,nn1,2000
help,help,nn1,2000
note,note,nn1,2000
democracy,democracy,nn1,2000
success,success,nn1,2000
area,area,nn1,2000
say,say,vv0,2000
stay,stay,vv0_nn1@,2000
president,president,nn1,2000
await,await,vv0,2000
welcome,welcome,nn1_jj_vv0,2000
president,president,nnb,2000
measure,measure,nn1,2000
race,race,vv0@,2000
cold,cold,jj,2000
close,close,jj,2000
president,president,nn1,2000
kind,kind,nn1,2000
money,money,nn1,2000
second,second,md_nnt1,2000
second,second,md,2000
call,call,vv0,2000
east,east,nd1,2000
do,do,vd0,2000
area,area,nn1,2000
lead,lead,vvi,2000
say,say,vv0,2000
border,border,nn1,2000
strength,strength,nn1,2000
missile,missile,nn1,2000
president,president,nnb,2000
close,close,rr_jj,2000
insist,insist,vv0,2000
democracy,democracy,nn1,2000
lead,lead,vvi,2000
large,large,jj,2000
down,down,rp,2000
border,border,nn1,2000
situation,situation,nn1,2000
border,border,nn1,2000
construction,construction,nn1,2000
kind,kind,nn1,2000
effort,effort,nn1,2000
situation,situation,nn1,2000
border,border,nn1,2000
do,do,vd0,2000
business,business,nn1,2000
past,past,jj_nn1,2000
do,do,vd0,2000
situation,situation,nn1,2000
threaten,threaten,vv0,2000
fear,fear,nn1,2000
down,down,rp,2000
border,border,nn1,2000
stop,stop,vv0,2000
sit,sit,vvi,2000
down,down,rp_ii@,2000
president,president,nnb,2000
role,role,nn1,2000
president,president,nnb,2000
administration,administration,nn1,2000
view,view,nn1_vv0@,2000
president,president,nn1,2000
do,do,vdi,2000
success,success,nn1,2000
democracy,democracy,nn1,2000
president,president,nn1,2000
short,short,jj,2000
break,break,nn1,2000
back,back,rp,2000
view,view,nn1,2000
stay,stay,vv0,2000
break,break,nn1,2000
welcome,welcome,vv0_jj,2000
back,back,rp_nn1,2000
public,public,jj_nn1,2000
president,president,nn1,2000
say,say,vv0,2000
call,call,vv0,2000
ugly,ugly,jj,2000
stay,stay,nn1@_vv0,2000
democracy,democracy,nn1,2000
long,long,jj,2000
close,close,jj,2000
strain,strain,nn1_vv0,2000
opportunity,opportunity,nn1,2000
president,president,nnb,2000
back,back,rp,2000
president,president,nnb,2000
back,back,rp,2000
statement,statement,nn1,2000
effect,effect,nn1,2000
center,center,nn1,2000
missile,missile,nn1,2000
say,say,vv0,2000
do,do,vd0,2000
fair,fair,jj_rr@,2000
school,school,nn1,2000
president,president,nnb,2000
exist,exist,vv0,2000
president,president,nnb,2000
east,east,nd1,2000
role,role,nn1,2000
president,president,nnb,2000
direction,direction,nn1,2000
beginning,beginning,nn1_vvg,2000
president,president,nnb,2000
do,do,vd0,2000
say,say,vv0,2000
recall,recall,vv0,2000
past,past,nn1,2000
down,down,rp,2000
exist,exist,vv0,2000
close,close,vvi,2000
exist,exist,vvi,2000
moment,moment,nn1,2000
role,role,nn1,2000
stay,stay,vv0,2000
break,break,nn1,2000
welcome,welcome,vv0_jj,2000
back,back,rp_nn1,2000
president,president,nnb,2000
amount,amount,nn1,2000
say,say,vv0,2000
situation,situation,nn1,2000
say,say,vv0,2000
business,business,nn1,2000
economy,economy,nn1,2000
booming,booming,jj_vvg,2000
do,do,vd0,2000
president,president,nn1,2000
president,president,nn1,2000
keep,keep,vvi,2000
open,open,vv0_rr@,2000
president,president,nnb,2000
say,say,vvi,2000
back,back,rp,2000
do,do,vd0,2000
say,say,vv0,2000
president,president,nn1,2000
find,find,vvi,2000
opening,open,vvg,2000
closer,close,rrr_jjr,2000
keep,keep,vvi,2000
open,open,vv0_rr@,2000
closer,close,rrr_jjr,2000
president,president,nn1,2000
high,high,jj,2000
level,level,nn1_jj,2000
president,president,nnb,2000
back,back,rp,2000
want,want,vv0,2000
open,open,vv0_jj_rr@,2000
do,do,vd0,2000
high,high,jj,2000
president,president,nn1,2000
president,president,nnb,2000
crime,crime,nn1,2000
president,president,nn1,2000
kind,kind,nn1,2000
statement,statement,nn1,2000
stay,stay,vvi,2000
president,president,nn1,2000
do,do,vdi,2000
say,say,vvi,2000
democracy,democracy,nn1,2000
do,do,vdi,2000
democracy,democracy,nn1,2000
answer,answer,nn1,2000
intention,intention,nn1,2000
democracy,democracy,nn1,2000
level,level,nn1_jj,2000
wrong,wrong,jj_rr@,2000
wrong,wrong,jj_rr@,2000
president,president,nn1,2000
give,give,vvi,2000
democracy,democracy,nn1,2000
stop,stop,vv0,2000
do,do,vd0,2000
president,president,nn1,2000
long,long,rr_jj,2000
do,do,vd0,2000
trust,trust,vvi,2000
close,close,jj_rr@_vv0,2000
do,do,vd0,2000
question,question,nn1,2000
president,president,nn1,2000
influence,influence,vvi,2000
question,question,nn1,2000
past,past,nn1,2000
look,look,vvi,2000
close,close,jj_vv0,2000
business,business,nn1,2000
booming,booming,nn1_jj,2000
information,information,nn1,2000
booming,booming,jj_vvg,2000
core,core,nn1,2000
core,core,nn1,2000
economy,economy,nn1,2000
down,down,rp,2000
note,note,nn1,2000
stay,stay,vv0,2000
stop,stop,vv0,2000
matter,matter,nn1,2000
welcome,welcome,nn1_jj_vv0,2000
stay,stay,vvi,2000
air,air,nn1,2000
march,march,npm1,2000
feel,feel,vv0,2000
want,want,vvi,2000
opposition,opposition,nn1,2000
say,say,vv0,2000
down,down,rp,2000
job,job,nn1,2000
hard,hard,rr_jj,2000
opposition,opposition,nn1,2000
information,information,nn1,2000
information,information,nn1,2000
do,do,vd0,2000
give,give,vvi,2000
situation,situation,nn1,2000
under,under,ii,2000
under,under,ii,2000
do,do,vd0,2000
opposition,opposition,nn1,2000
opposition,opposition,nn1,2000
fear,fear,nn1_vv0,2000
opposition,opposition,nn1,2000
opposition,opposition,nn1,2000
say,say,vv0,2000
fair,fair,jj,2000
president,president,nnb,2000
information,information,nn1,2000
opportunity,opportunity,nn1,2000
say,say,vvi,2000
say,say,vv0,2000
opposition,opposition,nn1,2000
fact,fact,nn1,2000
city,city,nn1,2000
council,council,nn1,2000
opposition,opposition,nn1,2000
down,down,rp_ii@,2000
city,city,nn1,2000
council,council,nn1,2000
give,give,vv0,2000
socialist,socialist,jj,2000
call,call,vv0,2000
hard,hard,jj,2000
public,public,jj_nn1,2000
money,money,nn1,2000
close,close,vvi,2000
down,down,rp,2000
public,public,jj_nn1,2000
money,money,nn1,2000
question,question,nn1,2000
question,question,nn1,2000
second,second,md,2000
enormous,enormous,jj,2000
quantity,quantity,nn1,2000
close,close,jj,2000
opposition,opposition,nn1,2000
independence,independence,nn1,2000
three,three,mc,2000
influence,influence,nn1,2000
opposition,opposition,nn1,2000
hard,hard,jj,2000
pressure,pressure,nn1,2000
opposition,opposition,nn1,2000
leave,leave,vvi,2000
camp,camp,nn1,2000
prove,prove,vvi,2000
money,money,nn1,2000
three,three,mc,2000
wrong,wrong,jj_rr@,2000
problem,problem,nn1,2000
want,want,vv0,2000
process,process,nn1,2000
do,do,vd0,2000
big,big,jj,2000
do,do,vd0,2000
do,do,vdi,2000
jump,jump,vvi,2000
say,say,vv0,2000
do,do,vd0,2000
money,money,nn1,2000
process,process,nn1_vv0,2000
big,big,jj,2000
money,money,nn1,2000
small,small,jj,2000
amount,amount,nn1,2000
money,money,nn1,2000
opposition,opposition,nn1,2000
close,close,jj,2000
do,do,vd0,2000
want,want,vvi,2000
question,question,nn1,2000
pressure,pressure,nn1,2000
hide,hide,vvi,2000
under,under,ii_rg@,2000
spite,spite,nn1,2000
spite,spite,ii32,2000
situation,situation,nn1,2000
pressure,pressure,nn1,2000
problem,problem,nn1,2000
situation,situation,nn1,2000
advantage,advantage,nn1,2000
kind,kind,nn1,2000
liberty,liberty,nn1,2000
moment,moment,nn1,2000
form,form,vv0_nn1,2000
stay,stay,vv0,2000
break,break,nn1,2000
welcome,welcome,vv0_jj,2000
back,back,rp_nn1,2000
clear,clear,jj,2000
public,public,nn1_jj,2000
work,work,vvi_nn1,2000
under,under,ii,2000
left,leave,vvd,2000
do,do,vd0,2000
say,say,vvi,2000
preparation,preparation,nn1,2000
receive,receive,vv0,2000
keep,keep,vvi,2000
license,license,nn1,2000
do,do,vd0,2000
strange,strange,jj,2000
say,say,vvi,2000
dead,dead,jj,2000
find,find,vvi,2000
work,work,nn1_vvi,2000
fear,fear,nn1,2000
left,leave,vvn,2000
kind,kind,nn1,2000
work,work,nn1,2000
exist,exist,vv0,2000
want,want,vvi,2000
release,release,vvi,2000
work,work,vvi,2000
work,work,vvi_nn1,2000
do,do,vdi,2000
say,say,vvi,2000
work,work,vvi,2000
influence,influence,nn1,2000
do,do,vd0,2000
say,say,vvi,2000
strong,strong,jj,2000
pressure,pressure,nn1,2000
say,say,vvi,2000
under,under,ii,2000
main,main,jj,2000
opposition,opposition,nn1,2000
opposition,opposition,nn1,2000
influence,influence,nn1,2000
keep,keep,vvi,2000
level,level,nn1,2000
march,march,npm1,2000
close,close,vvi,2000
down,down,rp,2000
do,do,vd0,2000
close,close,vvi,2000
break,break,nn1,2000
back,back,rp,2000
picture,picture,nn1,2000
stay,stay,vv0,2000
break,break,nn1,2000
welcome,welcome,vv0_jj,2000
back,back,rp_nn1,2000
opposition,opposition,nn1,2000
president,president,nnb,2000
break,break,vvi,2000
opposition,opposition,nn1,2000
do,do,vd0,2000
air,air,nn1,2000
fresh,fresh,jj,2000
opposition,opposition,nn1,2000
picture,picture,nn1,2000
moment,moment,nn1,2000
opposition,opposition,nn1,2000
fact,fact,nn1,2000
under,under,rg@_ii,2000
moment,moment,nn1,2000
advantage,advantage,nn1,2000
say,say,vvi,2000
moment,moment,nn1,2000
turn,turn,vvi,2000
say,say,vvi,2000
look,look,vv0,2000
fact,fact,nn1,2000
aspect,aspect,nn1,2000
throw,throw,vvi,2000
back,back,nn1_rp,2000
moment,moment,nn1,2000
advantage,advantage,nn1,2000
clear,clear,jj_rr@,2000
problem,problem,nn1,2000
president,president,nn1,2000
advice,advice,nn1,2000
clear,clear,rr@_jj,2000
do,do,vdi,2000
past,past,nn1,2000
fact,fact,nn1,2000
past,past,nn1,2000
want,want,vvi,2000
under,under,ii,2000
under,under,ii,2000
down,down,ii,2000
independence,independence,nn1,2000
deal,deal,nn1,2000
president,president,nn1,2000
vote,vote,vvi,2000
independence,independence,nn1,2000
independence,independence,nn1,2000
clear,clear,vv0@_jj,2000
area,area,nn1,2000
moment,moment,nn1,2000
bear,bear,vvi,2000
master,master,nn1,2000
wait,wait,vvi,2000
moment,moment,nn1,2000
cause,cause,vvi,2000
work,work,nn1,2000
air,air,nn1,2000
small,small,jj,2000
camp,camp,nn1,2000
expose,expose,vv0,2000
camp,camp,nn1_np1,2000
say,say,vv0,2000
tiny,tiny,jj,2000
long,long,rr_jj,2000
vote,vote,nn1_vv0,2000
independence,independence,nn1,2000
death,death,nn1,2000
east,east,np1,2000
balance,balance,nn1,2000
century,century,nnt1,2000
under,under,ii,2000
east,east,np1,2000
cost,cost,nn1,2000
symbol,symbol,nn1,2000
east,east,np1,2000
president,president,nnb,2000
east,east,np1,2000
vote,vote,nn1,2000
effect,effect,nn1,2000
feet,foot,nn2,2000
say,say,vvi,2000
felt,feel,vvd,2000
east,east,np1,2000
level,level,nn1_jj,2000
under,under,ii,2000
east,east,np1,2000
vote,vote,nn1,2000
stay,stay,vvi,2000
back,back,nn1_rp,2000
help,help,nn1,2000
cut,cut,vv0_vvn_nn1,2000
vote,vote,nn1,2000
east,east,np1,2000
independence,independence,nn1,2000
east,east,np1,2000
open,open,vv0_jj,2000
three,three,mc,2000
dead,dead,jj,2000
back,back,rp,2000
dead,dead,jj,2000
three,three,mc,2000
dead,dead,rg@,2000
dark,dark,jj_nn1,2000
light,light,nn1_jj_vv0@,2000
pair,pair,nn,2000
gray,gray,jj,2000
dead,dead,jj,2000
dead,dead,jj,2000
bone,bone,nn1,2000
three,three,mc,2000
shallow,shallow,jj,2000
border,border,nn1,2000
west,west,nd1,2000
clear,clear,jj,2000
help,help,nn1,2000
process,process,nn1,2000
border,border,nn1,2000
west,west,nd1,2000
effort,effort,nn1,2000
east,east,np1,2000
west,west,nd1,2000
west,west,nd1,2000
say,say,vv0,2000
border,border,nn1,2000
west,west,nd1,2000
independence,independence,nn1,2000
little,little,rr_da1,2000
left,leave,vvn_vvd_jj,2000
border,border,nn1,2000
west,west,nd1,2000
back,back,nn1_rp,2000
east,east,np1,2000
say,say,vv0,2000
information,information,nn1,2000
west,west,nd1,2000
east,east,nd1,2000
break,break,nn1,2000
welcome,welcome,vv0,2000
back,back,rp,2000
look,look,nn1,2000
east,east,np1,2000
east,east,np1,2000
development,development,nn1,2000
process,process,nn1,2000
independence,independence,nn1,2000
vote,vote,nn1,2000
wait,wait,vvi,2000
small,small,jj,2000
moment,moment,nn1,2000
cost,cost,nn1,2000
independence,independence,nn1,2000
cost,cost,nn1,2000
high,high,jj_rr@,2000
east,east,np1,2000
cost,cost,nn1,2000
health,health,nn1,2000
education,education,nn1,2000
east,east,np1,2000
independence,independence,nn1,2000
little,little,jj_da1,2000
help,help,nn1,2000
east,east,np1,2000
food,food,nn1,2000
help,help,vvi,2000
stay,stay,vvi,2000
alive,alive,jj,2000
role,role,nn1,2000
administration,administration,nn1,2000
east,east,np1,2000
help,help,vvi,2000
east,east,np1,2000
small,small,jj,2000
east,east,np1,2000
instance,instance,nn1,2000
failure,failure,nn1,2000
afford,afford,vvi,2000
east,east,np1,2000
under,under,ii,2000
east,east,np1,2000
border,border,nn1,2000
crime,crime,nn1,2000
bright,bright,jj,2000
economy,economy,nn1,2000
problem,problem,nn1,2000
east,east,np1,2000
rippled,ripple,vvd_vvn@,2000
requirement,requirement,nn1,2000
information,information,nn1,2000
fair,fair,jj,2000
distribute,distribute,vvi,2000
left,left,jj_vvn_vvd,2000
solution,solution,nn1,2000
economy,economy,nn1,2000
east,east,np1,2000
down,down,rp,2000
clean,clean,vvi,2000
say,say,vv0,2000
failure,failure,nn1,2000
east,east,np1,2000
east,east,np1,2000
past,past,nn1,2000
break,break,nn1,2000
independence,independence,nn1,2000
east,east,np1,2000
left,leave,vvd_vvn,2000
east,east,np1,2000
east,east,np1,2000
president,president,nn1,2000
stage,stage,nn1,2000
long,long,rr,2000
president,president,nnb,2000
century,century,nnt1,2000
east,east,np1,2000
past,past,nn1_jj,2000
president,president,nnb,2000
east,east,np1,2000
independence,independence,nn1,2000
back,back,rp,2000
back,back,rp_nn1,2000
say,say,vv0,2000
appeal,appeal,vvi,2000
feel,feel,vvi,2000
want,want,vv0,2000
blame,blame,vvi,2000
team,team,nn1,2000
team,team,nn1,2000
blame,blame,vvi,2000
process,process,nn1,2000
want,want,vv0,2000
east,east,np1,2000
problem,problem,nn1,2000
problem,problem,nn1,2000
vote,vote,nn1,2000
problem,problem,nn1,2000
east,east,np1,2000
do,do,vdi,2000
fair,fair,jj,2000
independence,independence,nn1,2000
deal,deal,vvi,2000
anger,anger,nn1,2000
back,back,rp,2000
center,center,nn1,2000
east,east,np1,2000
struggle,struggle,vv0@,2000
deal,deal,vvi,2000
leave,leave,vv0,2000
east,east,np1,2000
east,east,np1,2000
process,process,nn1,2000
orderly,orderly,jj_nn1@,2000
independence,independence,nn1,2000
do,do,vd0,2000
moment,moment,nn1,2000
president,president,nn1,2000
east,east,np1,2000
east,east,np1,2000
independence,independence,nn1,2000
search,search,nn1,2000
throw,throw,vvi,2000
welcome,welcome,nn1_jj_vv0,2000
close,close,vv0,2000
school,school,nn1,2000
high,high,jj,2000
school,school,nn1,2000
string,string,nn1,2000
school,school,nn1,2000
change,change,vvi,2000
back,back,rp,2000
look,look,nn1,2000
school,school,nn1,2000
life,life,nn1,2000
gun,gun,nn1,2000
bloody,bloody,jj,2000
nose,nose,nn1,2000
high,high,jj,2000
school,school,nn1,2000
feel,feel,vvi,2000
life,life,nn1,2000
back,back,rp_nn1,2000
gun,gun,nn1,2000
high,high,jj,2000
school,school,nn1,2000
gun,gun,nn1,2000
gun,gun,nn1,2000
school,school,nn1,2000
school,school,nn1,2000
high,high,jj,2000
school,school,nn1,2000
gun,gun,nn1,2000
dispute,dispute,nn1,2000
gun,gun,nn1,2000
dispute,dispute,nn1,2000
second,second,md_nnt1,2000
influence,influence,nn1,2000
keep,keep,vvi,2000
dispute,dispute,nn1,2000
cut,cut,vv0_vvn_vvd@,2000
down,down,rp_ii@,2000
gun,gun,nn1,2000
sheer,sheer,jj,2000
present,present,jj_nn1,2000
public,public,jj_nn1,2000
life,life,nn1,2000
incident,incident,nn1,2000
do,do,vd0,2000
center,center,nn1,2000
school,school,nn1,2000
center,center,nn1,2000
look,look,vvi,2000
back,back,rp,2000
look,look,vv0,2000
look,look,vv0,2000
school,school,nn1,2000
center,center,nn1,2000
school,school,nn1,2000
problem,problem,nn1,2000
center,center,nn1,2000
school,school,nn1,2000
school,school,nn1,2000
hot,hot,jj,2000
center,center,nn1,2000
school,school,nn1,2000
break,break,vvi,2000
back,back,rp,2000
high,high,jj_rr@,2000
green,green,np1@_nn1_jj,2000
school,school,nn1,2000
minute,minute,nnt1,2000
school,school,nn1,2000
win,win,vvi,2000
trust,trust,nn1,2000
green,green,np1@_jj_nn1@,2000
stop,stop,vvi,2000
say,say,vv0,2000
feel,feel,vv0,2000
school,school,nn1,2000
claim,claim,vv0,2000
school,school,nn1,2000
back,back,nn1_jj@,2000
situation,situation,nn1,2000
school,school,nn1,2000
crime,crime,nn1,2000
stop,stop,vv0,2000
kid,kid,nn1,2000
process,process,nn1,2000
back,back,nn1_rp,2000
center,center,nn1,2000
death,death,nn1,2000
green,green,np1@,2000
close,close,jj,2000
friend,friend,nn1,2000
center,center,nn1,2000
work,work,vv0_nn1,2000
school,school,nn1,2000
school,school,nn1,2000
stop,stop,vv0,2000
do,do,vdi,2000
give,give,vvi,2000
do,do,vdi,2000
little,little,jj,2000
stop,stop,vvi,2000
school,school,nn1,2000
do,do,vd0,2000
do,do,vd0,2000
do,do,vd0,2000
huge,huge,jj,2000
factor,factor,nn1,2000
center,center,nn1,2000
school,school,nn1,2000
tough,tough,jj,2000
gun,gun,nn1,2000
city,city,nn1,2000
east,east,nd1,2000
school,school,nn1,2000
school,school,nn1,2000
stop,stop,vvi,2000
work,work,vvi,2000
do,do,vd0,2000
do,do,vd0,2000
do,do,vd0,2000
do,do,vd0,2000
fact,fact,nn1,2000
gun,gun,nn1,2000
school,school,nn1,2000
beginning,begin,vvg,2000
break,break,nn1,2000
back,back,rp_nn1_jj@,2000
zero,zero,m,2000
stay,stay,vv0,2000
break,break,nn1,2000
zero,zero,m,2000
down,down,rp_ii@,2000
hard,hard,rr_jj,2000
under,under,ii,2000
harsh,harsh,jj,2000
welcome,welcome,vv0_jj,2000
back,back,rp_nn1,2000
zero,zero,mc_nn1_vv0@,2000
majority,majority,nn1,2000
school,school,nn1,2000
second,second,md_nnt1,2000
zero,zero,mc_nn1_vv0@,2000
school,school,nn1,2000
down,down,rp,2000
student,student,nn1,2000
school,school,nn1,2000
receive,receive,vvi,2000
zero,zero,m,2000
say,say,vv0,2000
school,school,nn1,2000
school,school,nn1,2000
second,second,md_nnt1,2000
skirt,skirt,nn1,2000
bear,bear,nn1,2000
wrong,wrong,rr@_jj,2000
second,second,md,2000
grade,grade,nn1,2000
hard,hard,jj,2000
school,school,nn1,2000
wrong,wrong,jj_rr@,2000
school,school,nn1,2000
cut,cut,vvi,2000
school,school,nn1,2000
felt,feel,vvd,2000
do,do,vd0,2000
box,box,nn1,2000
cut,cut,vvi,2000
food,food,nn1,2000
student,student,nn1,2000
wait,wait,vvi,2000
back,back,rp,2000
student,student,nn1,2000
feel,feel,vv0,2000
happy,happy,jj,2000
back,back,rp,2000
do,do,vd0,2000
back,back,rp,2000
zero,zero,m,2000
approach,approach,nn1,2000
question,question,nn1,2000
school,school,nn1,2000
school,school,nn1,2000
problem,problem,nn1,2000
do,do,vd0,2000
school,school,nn1,2000
do,do,vd0,2000
increase,increase,nn1,2000
reflection,reflection,nn1,2000
kid,kid,nn1,2000
past,past,nn1,2000
say,say,vv0,2000
big,big,jj_rr%,2000
problem,problem,nn1,2000
majority,majority,nn1,2000
student,student,nn1,2000
situation,situation,nn1,2000
feel,feel,vv0,2000
past,past,nn1_jj,2000
deal,deal,vvi,2000
situation,situation,nn1,2000
say,say,vv0,2000
reflection,reflection,nn1,2000
do,do,vd0,2000
feel,feel,vvi,2000
school,school,nn1,2000
deal,deal,vvi,2000
feel,feel,vv0,2000
say,say,vv0,2000
wrong,wrong,jj_rr@,2000
gun,gun,nn1,2000
gun,gun,nn1,2000
metal,metal,nn1,2000
city,city,nn1,2000
shock,shock,nn1,2000
wrong,wrong,jj_rr@,2000
white,white,jj_nn1@,2000
school,school,nn1,2000
look,look,vv0,2000
school,school,nn1,2000
large,large,jj,2000
beginning,beginning,nn1,2000
school,school,nn1,2000
opportunity,opportunity,nn1,2000
feel,feel,vvi,2000
huge,huge,jj,2000
school,school,nn1,2000
student,student,nn1,2000
feel,feel,vvi,2000
school,school,nn1,2000
student,student,nn1,2000
feel,feel,vvi,2000
school,school,nn1,2000
problem,problem,nn1,2000
zero,zero,vvi,2000
do,do,vd0,2000
deal,deal,vvi,2000
anger,anger,nn1,2000
back,back,rp_nn1,2000
school,school,nn1,2000
school,school,nn1,2000
school,school,nn1,2000
education,education,nn1,2000
kid,kid,nn1,2000
school,school,nn1,2000
work,work,vvi,2000
role,role,nn1,2000
school,school,nn1,2000
school,school,nn1,2000
zero,zero,mc_nn1,2000
zero,zero,mc_nn1_vv0@,2000
extreme,extreme,nn1@_jj,2000
zero,zero,m,2000
zero,zero,mc_nn1,2000
school,school,nn1,2000
school,school,nn1,2000
zero,zero,m,2000
zero,zero,mc_nn1,2000
do,do,vd0,2000
cause,cause,nn1_vv0,2000
harm,harm,nn1_vv0,2000
consequence,consequence,nn1,2000
consequence,consequence,nn1,2000
blanket,blanket,nn1,2000
zero,zero,m,2000
down,down,rp,2000
school,school,nn1,2000
keep,keep,vv0,2000
zero,zero,m,2000
do,do,vd0,2000
consequence,consequence,nn1,2000
do,do,vd0,2000
school,school,nn1,2000
welcome,welcome,jj,2000
school,school,nn1,2000
school,school,nn1,2000
safety,safety,nn1,2000
gun,gun,nn1,2000
academy,academy,nn1,2000
school,school,nn1,2000
academy,academy,nn1,2000
win,win,vvi,2000
gun,gun,nn1,2000
do,do,vd0,2000
say,say,vv0,2000
picture,picture,vvi,2000
welcome,welcome,nn1_jj_vv0,2000
paper,paper,nn1,2000
plain,plain,jj,2000
wrong,wrong,jj_nn1@,2000
information,information,nn1,2000
look,look,nn1,2000
public,public,jj_nn1,2000
main,main,jj,2000
down,down,rp,2000
deal,deal,rr33,2000
square,square,jj,2000
view,view,nn1,2000
long,long,jj,2000
down,down,rp,2000
information,information,nn1,2000
kind,kind,nn1,2000
flat,flat,jj,2000
flat,flat,jj,2000
picture,picture,nn1,2000
big,big,jj,2000
