Word,Register,n,Year
moment,nf,323,1880.0
money,fic,1731,1880.0
money,mag,810,1880.0
money,news,593,1880.0
money,nf,316,1880.0
mope,fic,6,1880.0
motionless,fic,114,1880.0
motionless,mag,6,1880.0
motionless,news,1,1880.0
motionless,nf,11,1880.0
mottled,fic,12,1880.0
mottled,mag,1,1880.0
mottled,nf,2,1880.0
mouth,fic,598,1880.0
mouth,mag,132,1880.0
mouth,news,42,1880.0
mouth,nf,138,1880.0
muddy,fic,51,1880.0
muddy,mag,13,1880.0
muddy,news,3,1880.0
muddy,nf,18,1880.0
muffled,fic,66,1880.0
muffled,mag,7,1880.0
muffled,news,1,1880.0
muffled,nf,4,1880.0
muggy,fic,1,1880.0
mumbling,fic,3,1880.0
mumbling,mag,1,1880.0
murky,fic,8,1880.0
murky,mag,3,1880.0
murky,nf,3,1880.0
murmuring,fic,53,1880.0
murmuring,mag,6,1880.0
murmuring,news,1,1880.0
murmuring,nf,5,1880.0
muscle,fic,43,1880.0
muscle,mag,10,1880.0
muscle,news,2,1880.0
muscle,nf,22,1880.0
mushy,fic,1,1880.0
mushy,mag,1,1880.0
music,fic,638,1880.0
music,mag,158,1880.0
music,news,29,1880.0
music,nf,439,1880.0
musky,fic,1,1880.0
musky,nf,1,1880.0
musty,fic,12,1880.0
musty,mag,5,1880.0
musty,news,4,1880.0
musty,nf,2,1880.0
mute,fic,66,1880.0
mute,mag,11,1880.0
mute,news,4,1880.0
mute,nf,2,1880.0
muttering,fic,55,1880.0
muttering,mag,4,1880.0
muttering,nf,3,1880.0
myth,fic,9,1880.0
myth,mag,19,1880.0
myth,news,3,1880.0
myth,nf,158,1880.0
narrate,fic,9,1880.0
narrate,mag,5,1880.0
narrate,news,1,1880.0
narrate,nf,3,1880.0
narrow,fic,326,1880.0
narrow,mag,228,1880.0
narrow,news,41,1880.0
narrow,nf,114,1880.0
negotiate,fic,1,1880.0
negotiate,mag,17,1880.0
negotiate,news,6,1880.0
negotiate,nf,3,1880.0
night,fic,2905,1880.0
night,mag,623,1880.0
night,news,419,1880.0
night,nf,477,1880.0
noisy,fic,60,1880.0
noisy,mag,29,1880.0
noisy,news,4,1880.0
noisy,nf,21,1880.0
nose,fic,281,1880.0
nose,mag,34,1880.0
nose,news,16,1880.0
nose,nf,45,1880.0
note,fic,645,1880.0
note,mag,218,1880.0
note,news,91,1880.0
note,nf,237,1880.0
noxious,fic,9,1880.0
noxious,mag,5,1880.0
noxious,news,2,1880.0
noxious,nf,9,1880.0
object,fic,496,1880.0
object,mag,430,1880.0
object,news,172,1880.0
object,nf,207,1880.0
observe,fic,93,1880.0
observe,mag,97,1880.0
observe,news,19,1880.0
observe,nf,83,1880.0
odorous,fic,25,1880.0
odorous,mag,2,1880.0
odorous,nf,2,1880.0
oily,fic,9,1880.0
oily,mag,1,1880.0
oily,news,2,1880.0
oily,nf,7,1880.0
open,fic,1525,1880.0
open,mag,575,1880.0
open,news,208,1880.0
open,nf,337,1880.0
opening,fic,394,1880.0
opening,mag,158,1880.0
opening,news,95,1880.0
opening,nf,116,1880.0
opportunity,fic,464,1880.0
opportunity,mag,318,1880.0
opportunity,news,144,1880.0
opportunity,nf,102,1880.0
opposition,fic,103,1880.0
opposition,mag,316,1880.0
opposition,news,191,1880.0
opposition,nf,50,1880.0
orange,fic,42,1880.0
orange,mag,22,1880.0
orange,news,12,1880.0
orange,nf,29,1880.0
orderly,fic,45,1880.0
orderly,mag,78,1880.0
orderly,news,26,1880.0
orderly,nf,19,1880.0
origin,fic,78,1880.0
origin,mag,207,1880.0
origin,news,22,1880.0
origin,nf,178,1880.0
outlive,fic,5,1880.0
outlive,mag,2,1880.0
oval,fic,19,1880.0
oval,mag,6,1880.0
oval,news,6,1880.0
oval,nf,21,1880.0
overhear,fic,14,1880.0
overhear,mag,1,1880.0
oversee,fic,4,1880.0
oversee,mag,1,1880.0
oversee,nf,1,1880.0
owner,fic,250,1880.0
owner,mag,102,1880.0
owner,news,49,1880.0
owner,nf,95,1880.0
painful,fic,184,1880.0
painful,mag,73,1880.0
painful,news,33,1880.0
painful,nf,29,1880.0
paint,fic,110,1880.0
paint,mag,63,1880.0
paint,news,8,1880.0
paint,nf,63,1880.0
pair,fic,373,1880.0
pair,mag,61,1880.0
pair,news,26,1880.0
pair,nf,67,1880.0
palatable,fic,4,1880.0
palatable,mag,3,1880.0
palatable,news,3,1880.0
palatable,nf,8,1880.0
pale,fic,796,1880.0
pale,mag,40,1880.0
pale,news,11,1880.0
pale,nf,41,1880.0
paper,fic,843,1880.0
paper,mag,388,1880.0
paper,news,160,1880.0
paper,nf,233,1880.0
past,fic,920,1880.0
past,mag,521,1880.0
past,news,219,1880.0
past,nf,234,1880.0
pat,fic,60,1880.0
pat,mag,3,1880.0
pat,news,4,1880.0
pat,nf,8,1880.0
patronize,fic,17,1880.0
patronize,mag,3,1880.0
patronize,news,3,1880.0
patterned,fic,2,1880.0
patterned,mag,3,1880.0
peachy,fic,1,1880.0
peppery,fic,5,1880.0
peppery,mag,1,1880.0
perfumed,fic,29,1880.0
perfumed,nf,2,1880.0
permission,fic,157,1880.0
permission,mag,51,1880.0
permission,news,32,1880.0
permission,nf,27,1880.0
personnel,fic,4,1880.0
personnel,mag,10,1880.0
personnel,news,4,1880.0
petite,fic,17,1880.0
petite,nf,1,1880.0
philosophy,fic,109,1880.0
philosophy,mag,218,1880.0
philosophy,news,12,1880.0
philosophy,nf,126,1880.0
picture,fic,562,1880.0
picture,mag,244,1880.0
picture,news,33,1880.0
picture,nf,232,1880.0
piece,fic,498,1880.0
piece,mag,139,1880.0
piece,news,51,1880.0
piece,nf,290,1880.0
pink,fic,187,1880.0
pink,mag,17,1880.0
pink,news,4,1880.0
pink,nf,17,1880.0
plain,fic,508,1880.0
plain,mag,253,1880.0
plain,news,126,1880.0
plain,nf,208,1880.0
plan,fic,446,1880.0
plan,mag,506,1880.0
plan,news,191,1880.0
plan,nf,182,1880.0
plane,fic,28,1880.0
plane,mag,49,1880.0
plane,news,10,1880.0
plane,nf,18,1880.0
plastic,fic,7,1880.0
plastic,mag,9,1880.0
plastic,nf,25,1880.0
platform,fic,141,1880.0
platform,mag,101,1880.0
platform,news,100,1880.0
platform,nf,32,1880.0
plug,fic,13,1880.0
plug,news,3,1880.0
poet,fic,248,1880.0
poet,mag,165,1880.0
poet,news,13,1880.0
poet,nf,74,1880.0
poetry,fic,153,1880.0
poetry,mag,150,1880.0
poetry,news,6,1880.0
poetry,nf,74,1880.0
polished,fic,60,1880.0
polished,mag,27,1880.0
polished,news,4,1880.0
polished,nf,53,1880.0
popping,fic,12,1880.0
popping,mag,1,1880.0
portion,fic,240,1880.0
portion,mag,331,1880.0
portion,news,111,1880.0
portion,nf,195,1880.0
portly,fic,21,1880.0
portly,mag,8,1880.0
pound,fic,38,1880.0
pound,mag,42,1880.0
pound,news,35,1880.0
pound,nf,225,1880.0
powder,fic,78,1880.0
powder,mag,50,1880.0
powder,news,15,1880.0
powder,nf,52,1880.0
preparation,fic,72,1880.0
preparation,mag,134,1880.0
preparation,news,23,1880.0
preparation,nf,115,1880.0
present,fic,1133,1880.0
present,mag,1390,1880.0
present,news,816,1880.0
present,nf,677,1880.0
president,fic,196,1880.0
president,mag,1094,1880.0
president,news,758,1880.0
president,nf,206,1880.0
pressure,fic,104,1880.0
pressure,mag,149,1880.0
pressure,news,66,1880.0
pressure,nf,81,1880.0
prickly,fic,2,1880.0
prickly,mag,2,1880.0
prickly,nf,3,1880.0
pride,fic,499,1880.0
pride,mag,138,1880.0
pride,news,27,1880.0
pride,nf,61,1880.0
primary,fic,15,1880.0
primary,mag,103,1880.0
primary,news,31,1880.0
primary,nf,23,1880.0
prince,fic,355,1880.0
prince,mag,114,1880.0
prince,news,99,1880.0
prince,nf,260,1880.0
prize,fic,156,1880.0
prize,mag,33,1880.0
prize,news,18,1880.0
prize,nf,34,1880.0
problem,fic,102,1880.0
problem,mag,227,1880.0
problem,news,68,1880.0
problem,nf,56,1880.0
process,fic,123,1880.0
process,mag,335,1880.0
process,news,74,1880.0
process,nf,193,1880.0
production,fic,49,1880.0
production,mag,337,1880.0
production,news,99,1880.0
production,nf,38,1880.0
prohibit,fic,2,1880.0
prohibit,mag,33,1880.0
prohibit,news,7,1880.0
prohibit,nf,5,1880.0
promotion,fic,24,1880.0
promotion,mag,50,1880.0
promotion,news,39,1880.0
promotion,nf,12,1880.0
proof,fic,178,1880.0
proof,mag,136,1880.0
proof,news,61,1880.0
proof,nf,104,1880.0
property,fic,364,1880.0
property,mag,612,1880.0
property,news,351,1880.0
property,nf,216,1880.0
proportion,fic,86,1880.0
proportion,mag,266,1880.0
proportion,news,96,1880.0
proportion,nf,116,1880.0
prove,fic,332,1880.0
prove,mag,220,1880.0
prove,news,109,1880.0
prove,nf,138,1880.0
provision,fic,44,1880.0
provision,mag,140,1880.0
provision,news,90,1880.0
provision,nf,74,1880.0
public,fic,641,1880.0
public,mag,2256,1880.0
public,news,1101,1880.0
public,nf,463,1880.0
publish,fic,21,1880.0
publish,mag,34,1880.0
publish,news,14,1880.0
publish,nf,15,1880.0
puffy,fic,4,1880.0
pulsing,fic,12,1880.0
pungent,fic,14,1880.0
pungent,mag,7,1880.0
pungent,news,1,1880.0
pungent,nf,6,1880.0
puny,fic,10,1880.0
puny,mag,1,1880.0
puny,news,1,1880.0
puny,nf,3,1880.0
pupil,fic,53,1880.0
pupil,mag,70,1880.0
pupil,news,2,1880.0
pupil,nf,54,1880.0
purple,fic,135,1880.0
purple,mag,28,1880.0
purple,news,2,1880.0
purple,nf,41,1880.0
purpose,fic,590,1880.0
purpose,mag,742,1880.0
purpose,news,443,1880.0
purpose,nf,337,1880.0
purring,fic,11,1880.0
purring,nf,2,1880.0
putrid,fic,1,1880.0
putrid,mag,1,1880.0
putrid,news,2,1880.0
putrid,nf,1,1880.0
quality,fic,206,1880.0
quality,mag,229,1880.0
quality,news,48,1880.0
quality,nf,92,1880.0
quantity,fic,74,1880.0
quantity,mag,106,1880.0
quantity,news,58,1880.0
quantity,nf,119,1880.0
quarrel,fic,144,1880.0
quarrel,mag,41,1880.0
quarrel,news,32,1880.0
quarrel,nf,25,1880.0
question,fic,1139,1880.0
question,mag,1325,1880.0
question,news,700,1880.0
question,nf,429,1880.0
quick,fic,655,1880.0
quick,mag,115,1880.0
quick,news,21,1880.0
quick,nf,72,1880.0
quiet,fic,936,1880.0
quiet,mag,224,1880.0
quiet,news,64,1880.0
quiet,nf,112,1880.0
race,fic,401,1880.0
race,mag,539,1880.0
race,news,124,1880.0
race,nf,315,1880.0
radiant,fic,112,1880.0
radiant,mag,9,1880.0
radiant,news,1,1880.0
radiant,nf,5,1880.0
rancid,nf,6,1880.0
raspy,mag,1,1880.0
raucous,fic,1,1880.0
recall,fic,148,1880.0
recall,mag,99,1880.0
recall,news,28,1880.0
recall,nf,51,1880.0
receive,fic,350,1880.0
receive,mag,292,1880.0
receive,news,145,1880.0
receive,nf,133,1880.0
recognition,fic,161,1880.0
recognition,mag,130,1880.0
recognition,news,41,1880.0
recognition,nf,37,1880.0
recognize,fic,160,1880.0
recognize,mag,172,1880.0
recognize,news,53,1880.0
recognize,nf,41,1880.0
rectangular,mag,1,1880.0
rectangular,nf,15,1880.0
red,fic,1172,1880.0
red,mag,142,1880.0
red,news,54,1880.0
red,nf,387,1880.0
reddish,fic,3,1880.0
reddish,mag,2,1880.0
reddish,news,3,1880.0
reddish,nf,9,1880.0
reduction,fic,11,1880.0
reduction,mag,70,1880.0
reduction,news,191,1880.0
reduction,nf,18,1880.0
reeking,fic,7,1880.0
reeking,mag,3,1880.0
reeking,news,1,1880.0
reflection,fic,164,1880.0
reflection,mag,75,1880.0
reflection,news,25,1880.0
reflection,nf,23,1880.0
refrigerator,fic,4,1880.0
refrigerator,mag,2,1880.0
refrigerator,news,1,1880.0
refrigerator,nf,4,1880.0
reinforce,fic,3,1880.0
reinforce,mag,22,1880.0
reinforce,news,2,1880.0
reinforce,nf,1,1880.0
relation,fic,156,1880.0
relation,mag,303,1880.0
relation,news,58,1880.0
relation,nf,127,1880.0
release,fic,83,1880.0
release,mag,30,1880.0
release,news,27,1880.0
release,nf,18,1880.0
rent,fic,107,1880.0
rent,mag,63,1880.0
rent,news,44,1880.0
rent,nf,27,1880.0
republic,fic,78,1880.0
republic,mag,188,1880.0
republic,news,99,1880.0
republic,nf,64,1880.0
requirement,fic,4,1880.0
requirement,mag,18,1880.0
requirement,news,18,1880.0
requirement,nf,18,1880.0
resistance,fic,63,1880.0
resistance,mag,128,1880.0
resistance,news,35,1880.0
resistance,nf,30,1880.0
resounding,fic,14,1880.0
resounding,mag,3,1880.0
reverberating,fic,3,1880.0
reverberating,mag,2,1880.0
reverberating,nf,1,1880.0
review,fic,50,1880.0
review,mag,143,1880.0
review,news,32,1880.0
review,nf,47,1880.0
rhythmic,fic,15,1880.0
rhythmic,mag,5,1880.0
rhythmic,nf,5,1880.0
rifle,fic,143,1880.0
rifle,mag,38,1880.0
rifle,news,13,1880.0
rifle,nf,16,1880.0
ripe,fic,68,1880.0
ripe,mag,28,1880.0
ripe,news,6,1880.0
ripe,nf,26,1880.0
rippled,fic,18,1880.0
rippling,fic,49,1880.0
rippling,mag,4,1880.0
rippling,news,1,1880.0
rippling,nf,3,1880.0
rise,fic,386,1880.0
rise,mag,264,1880.0
rise,news,71,1880.0
rise,nf,176,1880.0
roasted,fic,14,1880.0
roasted,mag,5,1880.0
roasted,news,1,1880.0
roasted,nf,48,1880.0
roasting,fic,8,1880.0
roasting,mag,4,1880.0
roasting,news,2,1880.0
roasting,nf,39,1880.0
rock,fic,330,1880.0
rock,mag,143,1880.0
rock,news,53,1880.0
rock,nf,190,1880.0
role,fic,38,1880.0
role,mag,19,1880.0
role,news,3,1880.0
role,nf,17,1880.0
roof,fic,282,1880.0
roof,mag,75,1880.0
roof,news,46,1880.0
roof,nf,98,1880.0
rotten,fic,24,1880.0
rotten,mag,16,1880.0
rotten,news,5,1880.0
rotten,nf,5,1880.0
rotund,fic,2,1880.0
rotund,news,1,1880.0
rotund,nf,1,1880.0
rough,fic,313,1880.0
rough,mag,92,1880.0
rough,news,18,1880.0
rough,nf,52,1880.0
round,fic,1354,1880.0
round,mag,234,1880.0
round,news,56,1880.0
round,nf,369,1880.0
route,fic,78,1880.0
route,mag,94,1880.0
route,news,119,1880.0
route,nf,38,1880.0
rumbling,fic,20,1880.0
rumbling,mag,7,1880.0
rumbling,news,1,1880.0
rumbling,nf,4,1880.0
rush,fic,226,1880.0
rush,mag,79,1880.0
rush,news,34,1880.0
rush,nf,30,1880.0
rustling,fic,56,1880.0
rustling,mag,6,1880.0
rustling,nf,3,1880.0
rusty,fic,37,1880.0
rusty,mag,5,1880.0
rusty,news,3,1880.0
rusty,nf,3,1880.0
safety,fic,175,1880.0
safety,mag,147,1880.0
safety,news,70,1880.0
safety,nf,64,1880.0
salty,fic,3,1880.0
salty,mag,5,1880.0
salty,nf,6,1880.0
satisfaction,fic,347,1880.0
satisfaction,mag,102,1880.0
satisfaction,news,64,1880.0
satisfaction,nf,47,1880.0
sauce,fic,21,1880.0
sauce,mag,3,1880.0
sauce,news,1,1880.0
sauce,nf,240,1880.0
savory,fic,20,1880.0
savory,mag,3,1880.0
savory,news,1,1880.0
savory,nf,30,1880.0
say,fic,5312,1880.0
say,mag,1506,1880.0
say,news,526,1880.0
say,nf,845,1880.0
scaly,nf,1,1880.0
scented,fic,26,1880.0
scented,mag,2,1880.0
scented,nf,1,1880.0
scentless,fic,3,1880.0
school,fic,718,1880.0
school,mag,869,1880.0
school,news,152,1880.0
school,nf,244,1880.0
scrawny,fic,1,1880.0
scrawny,nf,1,1880.0
screaming,fic,40,1880.0
screaming,mag,3,1880.0
screaming,news,5,1880.0
screaming,nf,3,1880.0
screeching,fic,3,1880.0
screeching,mag,1,1880.0
screeching,news,1,1880.0
sea,fic,882,1880.0
sea,mag,261,1880.0
sea,news,137,1880.0
sea,nf,397,1880.0
search,fic,348,1880.0
search,mag,87,1880.0
search,news,76,1880.0
search,nf,75,1880.0
searing,news,1,1880.0
second,fic,809,1880.0
second,mag,601,1880.0
second,news,256,1880.0
second,nf,471,1880.0
secure,fic,224,1880.0
secure,mag,362,1880.0
secure,news,277,1880.0
secure,nf,139,1880.0
seed,fic,151,1880.0
seed,mag,64,1880.0
seed,news,9,1880.0
seed,nf,49,1880.0
selection,fic,52,1880.0
selection,mag,122,1880.0
selection,news,55,1880.0
selection,nf,37,1880.0
sergeant,fic,81,1880.0
sergeant,mag,8,1880.0
sergeant,news,5,1880.0
sergeant,nf,18,1880.0
shadowy,fic,117,1880.0
shadowy,mag,21,1880.0
shadowy,nf,8,1880.0
shaggy,fic,44,1880.0
shaggy,mag,7,1880.0
shaggy,nf,9,1880.0
shallow,fic,87,1880.0
shallow,mag,45,1880.0
shallow,news,13,1880.0
shallow,nf,48,1880.0
sharp,fic,415,1880.0
sharp,mag,119,1880.0
sharp,news,57,1880.0
sharp,nf,106,1880.0
sheer,fic,64,1880.0
sheer,mag,33,1880.0
sheer,news,7,1880.0
sheer,nf,12,1880.0
shell,fic,69,1880.0
shell,mag,30,1880.0
shell,news,5,1880.0
shell,nf,82,1880.0
shimmering,fic,20,1880.0
shiny,fic,21,1880.0
shiny,mag,1,1880.0
shiny,news,1,1880.0
shiny,nf,1,1880.0
shirt,fic,124,1880.0
shirt,mag,11,1880.0
shirt,news,9,1880.0
shirt,nf,22,1880.0
shock,fic,168,1880.0
shock,mag,50,1880.0
shock,news,32,1880.0
shock,nf,22,1880.0
short,fic,1030,1880.0
short,mag,522,1880.0
short,news,212,1880.0
short,nf,316,1880.0
shrieking,fic,17,1880.0
shrieking,mag,6,1880.0
shrieking,news,4,1880.0
shrieking,nf,3,1880.0
shrill,fic,67,1880.0
shrill,mag,4,1880.0
shrill,news,2,1880.0
shrill,nf,8,1880.0
sight,fic,1091,1880.0
sight,mag,299,1880.0
sight,news,61,1880.0
sight,nf,208,1880.0
signify,fic,21,1880.0
signify,mag,10,1880.0
signify,news,3,1880.0
signify,nf,6,1880.0
silent,fic,790,1880.0
silent,mag,124,1880.0
silent,news,10,1880.0
silent,nf,59,1880.0
silky,fic,18,1880.0
silky,mag,1,1880.0
silky,nf,3,1880.0
silver,fic,356,1880.0
silver,mag,117,1880.0
silver,news,165,1880.0
silver,nf,106,1880.0
sister,fic,1127,1880.0
sister,mag,82,1880.0
sister,news,55,1880.0
sister,nf,120,1880.0
sit,fic,648,1880.0
sit,mag,122,1880.0
sit,news,29,1880.0
sit,nf,77,1880.0
site,fic,42,1880.0
site,mag,33,1880.0
site,news,11,1880.0
site,nf,49,1880.0
situation,fic,384,1880.0
situation,mag,245,1880.0
situation,news,148,1880.0
situation,nf,82,1880.0
skinny,fic,4,1880.0
skinny,mag,1,1880.0
skinny,nf,2,1880.0
skirt,fic,58,1880.0
skirt,mag,7,1880.0
skirt,news,5,1880.0
skirt,nf,6,1880.0
slavery,fic,94,1880.0
slavery,mag,304,1880.0
slavery,news,15,1880.0
slavery,nf,21,1880.0
slick,fic,15,1880.0
slick,mag,1,1880.0
slick,nf,2,1880.0
slimy,fic,14,1880.0
slimy,mag,2,1880.0
slimy,nf,8,1880.0
slippery,fic,38,1880.0
slippery,mag,14,1880.0
slippery,news,5,1880.0
slippery,nf,4,1880.0
small,fic,1583,1880.0
small,mag,872,1880.0
small,news,349,1880.0
small,nf,1067,1880.0
smoky,fic,14,1880.0
smoky,mag,9,1880.0
smoky,nf,7,1880.0
smooth,fic,211,1880.0
smooth,mag,49,1880.0
smooth,news,21,1880.0
smooth,nf,129,1880.0
snarling,fic,9,1880.0
snarling,mag,1,1880.0
snorting,fic,5,1880.0
snorting,mag,1,1880.0
snorting,news,1,1880.0
soap,fic,36,1880.0
soap,mag,4,1880.0
soap,news,3,1880.0
soap,nf,15,1880.0
socialist,fic,3,1880.0
socialist,mag,10,1880.0
socialist,news,3,1880.0
sodden,fic,17,1880.0
sodden,mag,3,1880.0
sodden,nf,5,1880.0
soft,fic,702,1880.0
soft,mag,61,1880.0
soft,news,9,1880.0
soft,nf,136,1880.0
soggy,fic,2,1880.0
soggy,nf,2,1880.0
solid,fic,138,1880.0
solid,mag,148,1880.0
solid,news,47,1880.0
solid,nf,106,1880.0
solution,fic,56,1880.0
solution,mag,100,1880.0
solution,news,26,1880.0
solution,nf,131,1880.0
sonorous,fic,12,1880.0
sonorous,mag,3,1880.0
sonorous,nf,11,1880.0
sore,fic,113,1880.0
sore,mag,16,1880.0
sore,news,10,1880.0
sore,nf,33,1880.0
sound,fic,846,1880.0
sound,mag,365,1880.0
sound,news,98,1880.0
sound,nf,169,1880.0
soundless,fic,7,1880.0
soundless,nf,1,1880.0
sour,fic,33,1880.0
sour,mag,5,1880.0
sour,news,1,1880.0
sour,nf,32,1880.0
speckled,fic,12,1880.0
speckled,mag,1,1880.0
speckled,nf,8,1880.0
spicy,fic,15,1880.0
spicy,mag,4,1880.0
spicy,nf,1,1880.0
spiky,fic,1,1880.0
spilling,fic,5,1880.0
spilling,nf,1,1880.0
spirit,fic,808,1880.0
spirit,mag,790,1880.0
spirit,news,146,1880.0
spirit,nf,387,1880.0
spite,fic,457,1880.0
spite,mag,190,1880.0
spite,news,82,1880.0
spite,nf,61,1880.0
spotless,fic,22,1880.0
spotless,mag,5,1880.0
spotless,news,2,1880.0
spotless,nf,7,1880.0
spotted,fic,23,1880.0
spotted,mag,1,1880.0
spotted,nf,9,1880.0
square,fic,267,1880.0
square,mag,127,1880.0
square,news,36,1880.0
square,nf,130,1880.0
squeaking,fic,4,1880.0
squeaking,mag,1,1880.0
squeaking,nf,1,1880.0
squeal,fic,10,1880.0
squealing,fic,1,1880.0
squealing,mag,3,1880.0
squealing,nf,1,1880.0
stage,fic,380,1880.0
stage,mag,254,1880.0
stage,news,73,1880.0
stage,nf,148,1880.0
stagnant,fic,12,1880.0
stagnant,mag,5,1880.0
stagnant,news,1,1880.0
stagnant,nf,4,1880.0
stale,fic,25,1880.0
stale,mag,6,1880.0
stale,news,9,1880.0
stale,nf,17,1880.0
stalk,fic,9,1880.0
stalk,mag,3,1880.0
stalk,nf,19,1880.0
statement,fic,187,1880.0
statement,mag,293,1880.0
statement,news,249,1880.0
statement,nf,146,1880.0
stay,fic,881,1880.0
stay,mag,104,1880.0
stay,news,28,1880.0
stay,nf,45,1880.0
steep,fic,104,1880.0
steep,mag,64,1880.0
steep,news,3,1880.0
steep,nf,34,1880.0
sticky,fic,6,1880.0
sticky,mag,3,1880.0
sticky,nf,5,1880.0
stinging,fic,23,1880.0
stinging,mag,4,1880.0
stinging,news,1,1880.0
stinging,nf,5,1880.0
stop,fic,513,1880.0
stop,mag,153,1880.0
stop,news,68,1880.0
stop,nf,78,1880.0
stormy,fic,87,1880.0
stormy,mag,17,1880.0
stormy,news,3,1880.0
stormy,nf,11,1880.0
straight,fic,466,1880.0
straight,mag,102,1880.0
straight,news,32,1880.0
straight,nf,96,1880.0
strain,fic,149,1880.0
strain,mag,62,1880.0
strain,news,17,1880.0
strain,nf,148,1880.0
strange,fic,1272,1880.0
strange,mag,247,1880.0
strange,news,60,1880.0
strange,nf,199,1880.0
stranger,fic,541,1880.0
stranger,mag,84,1880.0
stranger,news,25,1880.0
stranger,nf,62,1880.0
strength,fic,605,1880.0
strength,mag,440,1880.0
strength,news,151,1880.0
strength,nf,173,1880.0
string,fic,102,1880.0
string,mag,14,1880.0
string,news,11,1880.0
string,nf,29,1880.0
striped,fic,29,1880.0
striped,mag,3,1880.0
striped,news,2,1880.0
striped,nf,7,1880.0
strong,fic,1323,1880.0
strong,mag,761,1880.0
strong,news,275,1880.0
strong,nf,365,1880.0
struggle,fic,289,1880.0
struggle,mag,299,1880.0
struggle,news,73,1880.0
struggle,nf,110,1880.0
student,fic,108,1880.0
student,mag,265,1880.0
student,news,14,1880.0
student,nf,72,1880.0
sturdy,fic,71,1880.0
sturdy,mag,28,1880.0
sturdy,news,3,1880.0
sturdy,nf,10,1880.0
substitute,fic,34,1880.0
substitute,mag,72,1880.0
substitute,news,41,1880.0
substitute,nf,34,1880.0
success,fic,456,1880.0
success,mag,570,1880.0
success,news,202,1880.0
success,nf,154,1880.0
suffice,fic,32,1880.0
suffice,mag,51,1880.0
suffice,news,10,1880.0
suffice,nf,23,1880.0
sunny,fic,133,1880.0
sunny,mag,17,1880.0
sunny,nf,17,1880.0
supper,fic,407,1880.0
supper,mag,42,1880.0
supper,news,5,1880.0
supper,nf,68,1880.0
supply,fic,152,1880.0
supply,mag,281,1880.0
supply,news,106,1880.0
supply,nf,144,1880.0
suspicion,fic,279,1880.0
suspicion,mag,80,1880.0
suspicion,news,57,1880.0
suspicion,nf,43,1880.0
sweaty,fic,3,1880.0
sweet,fic,1339,1880.0
sweet,mag,97,1880.0
sweet,news,6,1880.0
sweet,nf,171,1880.0
swift,fic,219,1880.0
swift,mag,105,1880.0
swift,news,8,1880.0
swift,nf,16,1880.0
swinging,fic,104,1880.0
swinging,mag,17,1880.0
swinging,news,2,1880.0
swinging,nf,8,1880.0
swoop,fic,3,1880.0
swoop,mag,1,1880.0
swoop,nf,2,1880.0
symbol,fic,31,1880.0
symbol,mag,20,1880.0
symbol,news,8,1880.0
symbol,nf,73,1880.0
talent,fic,96,1880.0
talent,mag,98,1880.0
talent,news,5,1880.0
talent,nf,33,1880.0
tall,fic,507,1880.0
tall,mag,71,1880.0
tall,news,28,1880.0
tall,nf,48,1880.0
tapering,fic,13,1880.0
tapering,mag,3,1880.0
tapering,nf,1,1880.0
tarry,fic,20,1880.0
tarry,mag,2,1880.0
tarry,nf,7,1880.0
tart,fic,12,1880.0
tart,mag,1,1880.0
tart,news,3,1880.0
taste,fic,345,1880.0
taste,mag,207,1880.0
taste,news,23,1880.0
taste,nf,230,1880.0
tasteless,fic,8,1880.0
tasteless,news,1,1880.0
tasteless,nf,2,1880.0
tasty,fic,1,1880.0
tax,fic,36,1880.0
tax,mag,350,1880.0
tax,news,222,1880.0
tax,nf,40,1880.0
team,fic,43,1880.0
team,mag,31,1880.0
team,news,9,1880.0
team,nf,14,1880.0
tendency,fic,67,1880.0
tendency,mag,260,1880.0
tendency,news,72,1880.0
tendency,nf,114,1880.0
tender,fic,533,1880.0
tender,mag,98,1880.0
tender,news,46,1880.0
tender,nf,124,1880.0
tepid,mag,2,1880.0
tepid,nf,4,1880.0
text,fic,117,1880.0
text,mag,71,1880.0
text,news,14,1880.0
text,nf,70,1880.0
theme,fic,65,1880.0
theme,mag,58,1880.0
theme,news,9,1880.0
theme,nf,20,1880.0
theory,fic,201,1880.0
theory,mag,476,1880.0
theory,news,128,1880.0
theory,nf,174,1880.0
thick,fic,271,1880.0
thick,mag,61,1880.0
thick,news,21,1880.0
thick,nf,184,1880.0
thicken,fic,2,1880.0
thicken,mag,1,1880.0
thicken,nf,17,1880.0
thorny,fic,19,1880.0
thorny,mag,5,1880.0
threaten,fic,20,1880.0
threaten,mag,33,1880.0
threaten,news,17,1880.0
threaten,nf,5,1880.0
three,fic,2074,1880.0
three,mag,1372,1880.0
three,news,590,1880.0
three,nf,1398,1880.0
throw,fic,314,1880.0
throw,mag,137,1880.0
throw,news,63,1880.0
throw,nf,89,1880.0
thudding,fic,1,1880.0
thumping,fic,7,1880.0
thumping,mag,4,1880.0
thumping,nf,2,1880.0
thunderous,fic,5,1880.0
thunderous,mag,1,1880.0
ticklish,fic,3,1880.0
ticklish,mag,2,1880.0
ticklish,news,1,1880.0
tight,fic,123,1880.0
tight,mag,10,1880.0
tight,news,8,1880.0
tight,nf,24,1880.0
tinkling,fic,23,1880.0
tinkling,mag,1,1880.0
tinkling,nf,3,1880.0
