Word,Lemma,POS,Year,Register
give,give,vv0,1820,fic
beauty,beauty,nn1,1820,fic
direction,direction,nn1,1820,fic
strong,strong,jj,1820,fic
powder,powder,nn1,1820,fic
grace,grace,nn1,1820,fic
dull,dull,jj,1820,fic
eye,eye,nn1,1820,fic
give,give,vv0,1820,fic
piece,piece,nn1,1820,fic
form,form,nn1,1820,fic
deck,deck,nn1,1820,fic
grace,grace,nn1,1820,fic
soft,soft,jj,1820,fic
sweet,sweet,jj,1820,fic
feet,foot,nn2,1820,fic
soft,soft,jj,1820,fic
weak,weak,jj,1820,fic
give,give,vvi,1820,fic
knowledge,knowledge,nn1,1820,fic
afford,afford,vv0,1820,fic
trust,trust,nn1,1820,fic
prove,prove,vv0,1820,fic
deep,deep,rr_jj,1820,fic
light,light,nn1,1820,fic
vice,vice,nn1_jj,1820,fic
duty,duty,nn1,1820,fic
bright,bright,jj,1820,fic
light,light,nn1_jj,1820,fic
clear,clear,vvi,1820,fic
answer,answer,vv0_nn1,1820,fic
miss,miss,nn1,1820,fic
give,give,vv0,1820,fic
aunt,aunt,nn1,1820,fic
hold,hold,vv0,1820,fic
form,form,nn1,1820,fic
air,air,nn1,1820,fic
grace,grace,nn1,1820,fic
look,look,vv0,1820,fic
lady,lady,nn1,1820,fic
rush,rush,nn1,1820,fic
prove,prove,vv0,1820,fic
look,look,vv0,1820,fic
sit,sit,vv0,1820,fic
round,round,ii_rp,1820,fic
miss,miss,vv0_nn1@,1820,fic
council,council,nn1,1820,fic
education,education,nn1,1820,fic
keep,keep,vv0,1820,fic
fair,fair,jj_rr@,1820,fic
air,air,nn1,1820,fic
sweet,sweet,jj,1820,fic
life,life,nn1,1820,fic
say,say,vv0,1820,fic
fine,fine,jj,1820,fic
prize,prize,nn1,1820,fic
beauty,beauty,nn1,1820,fic
find,find,vvi,1820,fic
dust,dust,nn1,1820,fic
air,air,nn1,1820,fic
claim,claim,vv0_nn1,1820,fic
fair,fair,jj,1820,fic
work,work,nn1,1820,fic
